,T1064,T1290,T1336,T238,T334,T582,T589,T792,T91,T969,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.018699659790522474,51
1,1,0,0,0,0,0,0,0,0,0,0.0,0.020764882615535045,13
2,1,0,0,0,0,0,0,0,0,1,0.0,0.022013769061423535,2
3,0,0,1,0,0,0,0,0,0,0,0.0,0.022875222773616175,11
4,0,0,1,0,0,0,0,0,0,1,0.0,0.023500196946115555,1
5,0,0,0,0,1,0,0,0,0,0,0.0,0.02464327333473145,3
6,0,0,0,0,1,0,0,0,0,1,0.0,0.024727296963152193,1
7,1,0,1,0,0,0,0,0,0,0,0.0,0.025107352832086535,1
8,0,0,0,1,0,0,0,0,0,1,0.0,0.026643148465463527,1
9,0,0,0,0,0,0,0,0,0,0,0.0,0.026865368514965772,1
10,0,1,0,0,0,0,0,0,0,0,0.0,0.027197811620321564,1
11,0,0,0,1,0,0,0,0,0,0,0.0,0.027265771601138564,3
12,1,0,1,0,0,0,0,0,0,0,0.1,0.025107352832086535,1
13,0,0,0,0,0,1,0,0,0,0,0.0,0.02805113747047761,3
14,1,0,0,1,0,0,0,0,0,0,0.0,0.028512142233478217,1
15,0,1,0,0,0,0,0,0,0,1,0.0,0.028609280390901146,2
16,1,0,0,0,0,1,0,0,0,0,0.0,0.029135790268128087,1
17,0,0,0,0,0,0,0,1,0,0,0.0,0.029245391990358846,1
18,0,0,1,0,0,1,0,0,0,0,0.0,0.03114264504340697,1
19,0,1,0,0,0,0,0,0,0,0,0.1,0.027197811620321564,1
