,T12,T23,T41,T52,T62,T64,T71,T78,T80,T85,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,1,0,0,0,0,0,0.0,0.022270934928592626,62
1,0,0,0,0,1,0,0,0,1,0,0.0,0.024035762757775435,21
2,0,0,0,0,0,0,0,0,1,0,0.0,0.026605355481371502,2
3,0,0,0,0,1,0,0,1,0,0,0.0,0.02798685186469312,5
4,0,0,0,0,1,1,0,0,0,0,0.0,0.029085679599329152,2
5,1,0,0,0,1,0,0,0,0,0,0.0,0.029357036095954733,2
6,0,1,0,0,1,0,0,0,0,0,0.0,0.030027852884605355,1
7,0,0,0,0,1,0,1,0,0,0,0.0,0.030321848739462677,1
8,0,0,0,0,0,1,0,0,1,0,0.0,0.032872539117856675,1
9,0,0,0,0,0,0,1,0,1,0,0.0,0.033636404981532704,1
10,0,0,0,0,0,0,0,1,0,0,0.0,0.0336894553243146,2
