,T11,T12,T13,T14,T28,T55,T56,T58,T70,T84,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.01998506391433122,61
1,1,0,0,0,0,0,0,0,0,1,0.0,0.026752080511867348,2
2,0,0,0,0,1,0,0,0,0,1,0.0,0.02731639155500324,2
3,0,0,0,0,0,0,0,0,1,1,0.0,0.027394680702603945,5
4,1,0,0,0,0,0,0,0,0,0,0.0,0.027618891950869248,2
5,0,1,0,0,0,0,0,0,0,0,0.0,0.02785236276927052,7
6,0,0,1,0,0,0,0,0,0,1,0.0,0.02822589254094989,3
7,1,0,0,0,0,0,0,0,0,1,0.1,0.026752080511867348,1
8,0,0,0,0,0,0,0,1,0,1,0.0,0.02856459199698532,1
9,0,1,0,0,0,0,0,0,0,1,0.0,0.028612537971028022,1
10,0,0,0,0,1,0,0,0,0,0,0.0,0.028861646015092703,1
11,0,0,0,0,0,0,1,0,0,1,0.0,0.029522550147907868,1
12,0,0,0,0,0,1,0,0,0,1,0.1,0.0299593826901272,2
13,0,0,0,0,0,0,0,1,0,0,0.0,0.029813510084294212,2
14,0,0,0,0,0,0,0,0,0,0,0.0,0.02997759377888719,1
15,0,0,0,1,0,0,0,0,0,0,0.0,0.030045933415029445,2
16,0,0,0,1,0,0,0,0,0,1,0.0,0.030307659175686483,1
17,0,1,0,0,0,0,0,0,1,0,0.0,0.03385010254042191,1
18,0,1,1,0,0,0,0,0,0,0,0.0,0.034792840412267254,1
19,0,0,0,0,0,1,1,0,0,0,0.0,0.037533227093405244,1
20,1,0,0,0,0,0,1,0,0,1,0.1,0.04341927068418931,1
21,0,0,1,0,0,0,0,0,0,1,0.1,0.02822589254094989,1
