,T37,T4,T41,T43,T45,T51,T54,T70,T84,T87,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,1,0,0.0,0.015044368450958938,75
1,0,0,0,0,0,0,0,1,0,0,0.0,0.021656911134802687,1
2,0,0,0,0,0,0,0,0,0,0,0.0,0.022279984472089856,2
3,0,1,0,0,0,0,0,0,0,0,0.0,0.022551690748900004,1
4,0,0,0,0,0,0,0,0,0,1,0.0,0.022793957213209315,1
5,0,0,0,1,0,0,0,0,0,0,0.0,0.023069901110392258,4
6,0,0,0,0,0,0,0,1,1,0,0.0,0.023120085228247118,3
7,1,0,0,0,0,0,0,0,0,0,0.0,0.0233835338949424,4
8,0,0,0,0,0,1,0,0,0,0,0.0,0.023386470674896,1
9,0,0,0,0,0,0,0,1,1,0,0.1,0.023120085228247118,2
10,0,0,0,1,0,0,0,0,1,0,0.0,0.023634058014067913,2
11,1,0,0,0,0,0,0,0,1,0,0.0,0.02397284543528084,2
12,0,0,0,0,1,0,0,0,1,0,0.0,0.024352871758006975,1
13,0,0,0,0,0,1,0,0,1,0,0.0,0.025635349713241697,1
