,T22,T25,T27,T3,T5,T58,T70,T72,T75,T77,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.014162272121186897,49
1,0,0,0,0,0,0,1,0,0,0,0.0,0.020327856674081768,9
2,0,0,0,0,0,0,0,0,0,0,0.0,0.020693129166705664,6
3,0,0,0,0,0,0,0,0,1,0,0.0,0.02072211132164088,1
4,0,0,0,0,0,1,0,0,0,0,0.0,0.021588526379659703,5
5,0,0,0,0,0,0,1,0,0,1,0.0,0.022101616222344314,4
6,0,0,0,0,1,0,0,0,0,0,0.0,0.022441692175473635,1
7,0,0,1,0,0,0,0,0,0,0,0.0,0.02245237904858073,8
8,0,0,0,0,0,0,0,0,1,1,0.0,0.022751705614711324,3
9,0,0,0,0,0,0,0,1,0,1,0.1,0.02615110391617262,1
10,0,1,0,0,0,0,0,0,0,0,0.0,0.023910116573342164,3
11,1,0,0,0,0,0,0,0,0,0,0.0,0.024231760454929106,2
12,0,0,0,0,1,0,0,0,0,1,0.0,0.024811167825676803,2
13,0,0,0,0,0,0,1,0,1,0,0.0,0.02779506515294303,1
14,0,0,0,0,0,1,0,0,1,0,0.0,0.02937965390301206,1
15,0,0,0,0,1,0,0,0,1,0,0.0,0.030616146860224864,1
16,0,0,1,0,0,0,0,0,1,0,0.0,0.03114863313822413,2
17,0,0,0,0,1,0,0,1,0,0,0.1,0.03476134570282809,1
