,T11,T28,T3,T36,T51,T54,T6,T63,T64,T69,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.01030917223417958,23
1,1,0,0,0,0,0,0,0,0,0,0.0,0.010532340035744138,11
2,0,0,0,0,0,0,0,0,0,1,0.0,0.011131738022286276,4
3,0,1,0,0,0,0,0,0,0,0,0.0,0.011135050938429453,17
4,0,0,0,0,0,0,0,0,1,0,0.0,0.011198620156033182,9
5,0,0,0,0,0,1,0,0,0,0,0.0,0.011743561980178997,17
6,0,0,0,0,0,0,0,1,0,0,0.0,0.01365510347417456,3
7,0,0,0,0,1,0,0,0,0,0,0.0,0.013796834813122704,2
8,0,0,0,0,0,0,1,0,0,0,0.0,0.014681429596870984,1
9,0,0,0,1,0,0,0,0,0,0,0.0,0.014824562844427656,2
10,0,0,1,0,0,0,0,0,0,0,0.0,0.015104084032633924,2
11,1,1,0,0,0,0,0,0,0,0,0.0,0.018605577468810454,1
12,0,1,0,0,0,1,0,0,0,0,0.0,0.019599762936839266,1
13,0,0,0,0,0,0,0,1,1,0,0.0,0.021456723982512128,1
14,0,0,0,0,1,0,0,0,1,0,0.0,0.022324727901081864,1
15,0,0,0,0,0,1,1,0,0,0,0.0,0.023981650335826547,1
16,0,0,0,0,1,0,0,1,0,0,0.0,0.024921696550722197,1
17,0,0,0,0,0,1,0,0,1,0,0.1,0.019714961785992788,1
18,0,0,0,0,0,0,0,0,0,1,0.1,0.011131738022286276,1
19,1,0,0,0,1,0,0,0,0,0,0.1,0.021887008004707324,1
