,T21,T27,T29,T30,T32,T34,T35,T56,T59,T84,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.018224554611120294,66
1,0,1,0,0,0,0,0,0,0,1,0.0,0.02535412841067115,3
2,0,0,0,0,0,1,0,0,0,1,0.0,0.025361969057683734,3
3,0,0,1,0,0,0,0,0,0,1,0.0,0.02549686700833925,6
4,0,0,0,0,0,0,0,0,1,1,0.0,0.025803610559897317,6
5,1,0,0,0,0,0,0,0,0,1,0.0,0.025843052908425198,3
6,0,0,0,0,0,0,0,1,0,1,0.0,0.025984740900689772,1
7,0,0,0,1,0,0,0,0,0,1,0.0,0.026138993193873312,4
8,0,0,0,0,0,0,1,0,0,1,0.0,0.026454124668332288,3
9,0,0,0,0,1,0,0,0,0,1,0.0,0.02654501699162168,2
10,0,0,0,1,0,0,0,0,0,0,0.0,0.027448327045756546,1
11,0,0,0,0,1,0,0,0,0,1,0.1,0.02654501699162168,1
12,0,0,0,0,0,1,1,0,0,1,0.0,0.04049004089177769,1
