,T14,T19,T33,T46,T50,T54,T55,T58,T59,T74,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.010509043221284807,25
1,0,0,0,0,0,0,0,0,0,1,0.0,0.011549972938125479,2
2,0,1,0,0,0,0,0,0,0,0,0.0,0.011734935908516582,10
3,0,0,0,0,0,0,0,0,1,0,0.0,0.01188901541663717,5
4,0,0,0,0,0,1,0,0,0,0,0.0,0.0119329438444109,12
5,0,0,0,0,1,0,0,0,0,0,0.0,0.012193221307824981,12
6,0,0,0,0,0,0,0,1,0,0,0.0,0.012236129546168803,11
7,0,0,0,1,0,0,0,0,0,0,0.0,0.012471678217806682,10
8,0,0,1,0,0,0,0,0,0,0,0.0,0.013457844183001156,5
9,0,0,0,0,0,0,1,0,0,0,0.0,0.014248424746942831,2
10,1,0,0,0,0,0,0,0,0,0,0.0,0.015051612065199307,2
11,0,0,0,1,0,1,0,0,0,0,0.0,0.021104601191953072,1
12,0,0,0,1,1,0,0,0,0,0,0.0,0.021199659461343008,1
13,0,0,1,1,0,0,0,0,0,0,0.0,0.023621081800469318,1
14,1,0,0,1,0,0,0,0,0,0,0.0,0.02621690407391819,1
