,T120,T1478,T408,T42,T543,T581,T588,T850,T979,T997,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,1,0,0.0,0.015991331092995217,67
1,0,0,0,0,1,0,0,0,1,0,0.0,0.019908598799434622,12
2,0,0,0,0,1,0,0,0,0,0,0.0,0.02221682852632257,7
3,0,0,0,0,0,0,0,1,1,0,0.0,0.023108709881921027,2
4,0,0,0,0,0,0,0,0,1,1,0.0,0.02410245391753577,4
5,0,0,0,0,0,0,1,0,1,0,0.0,0.024666220480688308,2
6,0,0,1,0,0,0,0,0,1,0,0.0,0.024808064832602523,1
7,1,0,0,0,0,0,0,0,1,0,0.0,0.02539248251976743,1
8,0,0,0,0,0,0,0,0,0,1,0.0,0.029027883622834337,2
9,0,0,0,0,0,0,1,0,0,0,0.0,0.029933388373946532,1
10,0,0,0,0,1,0,1,0,1,0,0.0,0.03575449880006863,1
