,T1124,T1281,T1297,T135,T1650,T1662,T371,T479,T58,T911,chain_break_fraction,energy,num_occurrences
0,0,0,1,0,1,0,0,0,0,0,0.0,0.036345015650296186,36
1,0,0,0,0,1,1,0,0,0,0,0.0,0.037839288441565935,19
2,0,0,0,0,1,0,0,0,0,0,0.0,0.040846595994216625,3
3,0,0,1,0,0,1,0,0,0,0,0.0,0.04095612514694411,13
4,1,0,0,0,1,0,0,0,0,0,0.0,0.04280274715690709,2
5,0,0,0,0,0,1,0,0,0,0,0.0,0.04369402145107216,6
6,0,0,0,0,1,0,0,0,0,1,0.0,0.04451813109119491,3
7,0,0,1,0,0,0,0,0,0,0,0.0,0.04476694577149023,2
8,1,0,1,0,0,0,0,0,0,0,0.0,0.046321162594927384,4
9,0,1,0,0,1,0,0,0,0,0,0.0,0.04664416875884657,1
10,0,0,0,0,1,0,0,1,0,0,0.0,0.04854894043207324,1
11,0,0,0,0,0,1,0,0,0,1,0.0,0.04870718616805546,1
12,0,0,1,0,1,0,0,0,0,1,0.0,0.049596072841532786,1
13,0,0,0,0,1,0,1,0,0,0,0.0,0.04996540751424311,1
14,0,1,1,0,0,0,0,0,0,0,0.0,0.05036807598317394,1
15,0,1,1,0,1,0,0,0,0,0,0.0,0.050386055778152264,1
16,0,0,1,0,1,0,0,1,0,0,0.0,0.05264651783171091,1
17,0,0,1,0,1,0,0,0,1,0,0.0,0.05394581341113708,1
18,0,1,0,0,1,0,0,0,0,1,0.0,0.05778645059812372,1
19,0,0,1,0,1,1,0,0,0,0,0.1,0.04841287149633831,1
20,1,0,1,0,0,0,0,0,0,1,0.0,0.058977682342732665,1
