,T14,T22,T33,T37,T42,T57,T62,T69,T81,T88,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,1,0,0,0,0.0,0.01392164910437207,75
1,0,0,0,0,0,0,0,1,0,0,0.0,0.0205705458086398,3
2,0,0,0,0,0,0,0,0,0,0,0.0,0.02102602949137682,3
3,0,0,0,1,0,0,0,0,0,0,0.0,0.02221566228385487,1
4,0,0,0,0,1,0,0,0,0,0,0.0,0.022311565113746483,4
5,0,0,0,0,0,1,0,0,0,0,0.0,0.022558039753202697,2
6,0,0,1,0,0,0,0,0,0,0,0.0,0.022801231549475654,1
7,0,0,0,0,0,0,1,1,0,0,0.0,0.02285299155480404,1
8,0,1,0,0,0,0,0,0,0,0,0.0,0.022970508016941858,2
9,0,0,0,1,0,0,1,0,0,0,0.0,0.023222297318925045,1
10,1,0,0,0,0,0,0,0,0,0,0.0,0.023225861093670738,1
11,0,0,0,0,0,0,0,0,0,1,0.0,0.02371513756219207,3
12,0,0,0,0,0,0,0,0,1,0,0.0,0.02411760751662426,2
13,0,0,0,0,0,1,1,0,0,0,0.0,0.02683594715678492,1
