,T22,T23,T29,T39,T44,T45,T51,T68,T71,T81,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.010071733485000529,28
1,0,0,0,1,0,0,0,0,0,0,0.0,0.011734196582609805,16
2,0,1,0,0,0,0,0,0,0,0,0.0,0.01194375044380234,16
3,0,0,0,0,1,0,0,0,0,0,0.0,0.012003584878085392,7
4,0,0,0,0,0,1,0,0,0,0,0.0,0.01212159203113836,5
5,0,0,0,0,0,0,0,1,0,0,0.0,0.013170624612111052,4
6,0,0,0,0,0,0,0,0,0,1,0.0,0.013830934473953022,4
7,0,0,0,0,0,0,0,0,1,0,0.0,0.013920068905540874,3
8,0,0,0,0,0,0,1,0,0,0,0.0,0.013990926696869046,3
9,0,0,1,0,0,0,0,0,0,0,0.0,0.014352177508945822,4
10,1,0,0,0,0,0,0,0,0,0,0.0,0.014529657914705946,5
11,0,1,0,0,1,0,0,0,0,0,0.0,0.02138654558933762,2
12,0,1,0,0,0,0,0,0,0,1,0.0,0.023980789955373404,1
13,0,1,1,0,0,0,0,0,0,0,0.0,0.02610016358890497,1
14,0,1,0,0,1,0,0,0,0,0,0.1,0.02138654558933762,1
