,T0,T11,T16,T22,T38,T40,T45,T5,T69,T71,chain_break_fraction,energy,num_occurrences
0,0,1,0,0,0,0,0,0,0,0,0.0,0.012349708133708764,11
1,0,0,0,0,0,0,0,0,0,0,0.0,0.0124724344083852,23
2,0,0,0,0,0,0,0,0,1,0,0.0,0.01301742323752982,20
3,0,0,0,0,0,0,1,0,0,0,0.0,0.014209154347347916,6
4,0,0,0,0,0,0,0,1,0,0,0.0,0.014673437674080612,6
5,0,0,0,0,0,0,0,0,0,1,0.0,0.015569378401254531,6
6,0,0,0,0,1,0,0,0,0,0,0.0,0.015684788025149506,7
7,0,0,0,1,0,0,0,0,0,0,0.0,0.016222461746386814,4
8,0,0,0,0,0,1,0,0,0,0,0.0,0.016366459984405765,7
9,1,0,0,0,0,0,0,0,0,0,0.0,0.016573569743883333,5
10,0,0,1,0,0,0,0,0,0,0,0.0,0.01687245997855096,2
11,0,0,0,0,0,0,1,0,1,0,0.0,0.02229050852625951,1
12,0,0,0,1,0,0,0,0,1,0,0.0,0.025094397987629517,1
13,0,0,0,0,0,0,0,1,0,1,0.0,0.0278845335642488,1
