,T0,T20,T27,T28,T30,T42,T52,T61,T63,T64,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,1,0,0,0,0,0,0.0,0.01411106080289165,25
1,0,0,0,0,0,0,0,0,0,0,0.0,0.01462211041034505,10
2,0,0,0,1,0,0,0,0,0,0,0.0,0.014899401496862844,6
3,0,0,0,0,0,0,0,0,0,1,0.0,0.01492106278043234,7
4,0,0,1,0,0,0,0,0,0,0,0.0,0.014966724347716466,12
5,0,1,0,0,0,0,0,0,0,0,0.0,0.015469255894334228,3
6,0,0,0,0,0,0,0,1,0,0,0.0,0.0155432991571145,11
7,0,0,0,0,0,0,1,0,0,0,0.0,0.015966654575531664,4
8,0,0,0,0,0,1,0,0,0,0,0.0,0.01605089288587203,3
9,1,0,0,0,0,0,0,0,0,0,0.0,0.016168854942663385,10
10,0,0,1,0,0,0,0,0,0,1,0.0,0.022288116003432938,1
11,0,0,0,0,1,0,0,1,0,0,0.0,0.022527933498297573,1
12,0,1,0,0,1,0,0,0,0,0,0.0,0.022590244189940153,1
13,0,0,0,0,0,0,1,0,0,1,0.0,0.02316999002104179,1
14,0,1,0,0,0,1,0,0,0,0,0.0,0.023748051379525126,1
15,0,0,0,0,1,0,0,0,1,0,0.0,0.02412913015270497,1
16,1,0,0,0,0,0,1,0,0,0,0.0,0.0243600761556303,1
17,1,0,0,0,1,0,0,0,0,0,0.1,0.0234071686106071,1
18,0,0,1,0,0,0,0,1,0,0,0.1,0.02283590279488474,1
