,T14,T16,T3,T43,T44,T51,T53,T6,T82,T87,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.010033699539640364,26
1,0,0,0,1,0,0,0,0,0,0,0.0,0.011692023863991293,16
2,0,0,0,0,1,0,0,0,0,0,0.0,0.011927747621282693,20
3,0,0,0,0,0,0,0,0,1,0,0.0,0.013246941449450236,9
4,0,0,0,0,0,1,0,0,0,0,0.0,0.01342307558242798,6
5,0,0,0,0,0,0,1,0,0,0,0.0,0.013806937219438287,2
6,1,0,0,0,0,0,0,0,0,0,0.0,0.014024837730581644,7
7,0,0,0,0,0,0,0,1,0,0,0.0,0.014215596521593151,3
8,0,1,0,0,0,0,0,0,0,0,0.0,0.014292996722514772,3
9,0,0,0,0,0,0,0,0,0,1,0.0,0.014520410448077978,1
10,0,0,1,0,0,0,0,0,0,0,0.0,0.014685756357400579,1
11,0,0,0,0,0,0,0,0,1,0,0.1,0.013246941449450236,1
12,0,0,0,1,0,1,0,0,0,0,0.0,0.022118663875840612,1
13,1,0,0,1,0,0,0,0,0,0,0.0,0.022821895666460756,1
14,0,0,0,0,1,0,0,0,1,0,0.0,0.02328632954367518,1
15,1,0,1,0,0,0,0,0,0,0,0.0,0.030285848810748795,1
16,0,1,0,0,1,0,0,0,0,0,0.1,0.02426605096049799,1
