,T105,T129,T157,T19,T212,T224,T256,T267,T55,T85,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0006284207631756704,41
1,0,1,0,0,0,0,0,0,0,0,0.0,0.0034268870993547787,13
2,0,0,0,1,0,0,0,0,0,0,0.0,0.0038052032743367825,6
3,0,0,0,0,0,0,0,0,1,0,0.0,0.003950322966052863,6
4,0,0,0,0,1,0,0,0,0,0,0.0,0.003953668658363545,7
5,0,0,0,0,0,0,0,1,0,0,0.0,0.003955392057758575,1
6,0,0,0,0,0,1,0,0,0,0,0.0,0.003960546562056619,5
7,0,0,0,0,0,0,1,0,0,0,0.0,0.003964528691687886,5
8,0,0,1,0,0,0,0,0,0,0,0.0,0.003984769643402274,8
9,1,0,0,0,0,0,0,0,0,0,0.0,0.004109209252373774,4
10,0,0,0,0,0,0,0,0,0,1,0.0,0.007265031516756114,1
11,0,1,0,0,0,0,1,0,0,0,0.0,0.013449864287874199,1
12,1,0,0,0,0,1,0,0,0,0,0.0,0.014191847581727405,1
13,0,1,0,0,0,0,0,0,0,1,0.0,0.01674996840798387,1
