,T158,T160,T196,T225,T248,T249,T278,T34,T42,T46,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,3.81941693717611e-05,35
1,0,0,0,0,0,0,1,0,0,0,0.0,0.0033502927972707923,4
2,0,1,0,0,0,0,0,0,0,0,0.0,0.0033690730873852845,7
3,0,0,0,0,0,1,0,0,0,0,0.0,0.0033722210550402487,9
4,0,0,0,0,0,0,0,0,0,1,0.0,0.003376733823912503,14
5,0,0,0,1,0,0,0,0,0,0,0.0,0.0033939804740776335,6
6,0,0,1,0,0,0,0,0,0,0,0.0,0.003424554814021748,7
7,1,0,0,0,0,0,0,0,0,0,0.0,0.003461754619060679,2
8,0,0,0,0,1,0,0,0,0,0,0.0,0.0036327969257480847,4
9,0,0,0,0,0,0,0,1,0,0,0.0,0.003662337112972618,8
10,0,0,0,0,0,0,0,0,1,0,0.0,0.0066960346145310615,1
11,0,0,0,1,0,0,1,0,0,0,0.0,0.013373388230440215,1
12,0,0,0,0,0,0,0,1,1,0,0.0,0.01898173905592415,1
13,0,0,1,0,0,0,0,0,1,0,0.1,0.01760487854938103,1
