,T15,T22,T31,T35,T36,T65,T67,T68,T81,T87,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.011186635088887247,20
1,0,0,0,0,0,0,1,0,0,0,0.0,0.011817356552248515,25
2,1,0,0,0,0,0,0,0,0,0,0.0,0.012638993416477111,7
3,0,0,1,0,0,0,0,0,0,0,0.0,0.012710590789209634,12
4,0,0,0,0,0,1,0,0,0,0,0.0,0.013248639615762604,14
5,0,0,0,1,0,0,0,0,0,0,0.0,0.013562738720260611,2
6,0,0,0,0,0,0,0,1,0,0,0.0,0.0135978403078572,6
7,0,0,0,0,0,0,0,0,1,0,0.0,0.014693231764766132,3
8,0,1,0,0,0,0,0,0,0,0,0.0,0.014745386010535266,1
9,0,0,0,0,1,0,0,0,0,0,0.0,0.015457818084299703,4
10,0,0,0,0,0,0,0,0,0,1,0.0,0.015544053384882269,2
11,0,0,0,0,0,0,1,0,1,0,0.0,0.022288344127037056,1
12,1,0,0,0,0,1,0,0,0,0,0.0,0.02300557186596971,1
13,0,0,0,0,1,0,1,0,0,0,0.0,0.02338968581408757,1
14,0,0,1,0,0,0,0,0,1,0,0.0,0.02447241571710835,1
