,T26,T30,T36,T37,T4,T67,T69,T7,T76,T80,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.022212352955148788,43
1,1,0,0,0,0,0,0,0,0,1,0.0,0.026362708269172717,5
2,0,1,0,0,0,0,0,0,0,0,0.0,0.027223457965637427,6
3,1,0,0,0,0,0,0,0,0,0,0.0,0.02722389711101046,7
4,0,1,0,0,0,0,0,0,0,1,0.0,0.027641650657758338,4
5,0,0,0,0,0,0,1,0,0,1,0.0,0.02854899311118548,5
6,0,0,0,0,0,1,0,0,0,1,0.0,0.028626043900400834,2
7,0,0,0,0,0,0,0,0,1,1,0.0,0.028711982742336502,3
8,0,0,0,0,1,0,0,0,0,1,0.0,0.029074111171439626,7
9,0,0,0,1,0,0,0,0,0,1,0.0,0.030164970179409743,2
10,0,0,0,0,0,0,1,0,0,0,0.0,0.030205104698332857,1
11,0,0,1,0,0,0,0,0,0,1,0.0,0.030229158707137518,5
12,0,0,0,0,0,0,0,0,1,0,0.0,0.030416069314114048,1
13,0,0,0,0,1,0,0,0,0,0,0.0,0.03085147197559896,1
14,0,1,0,0,0,1,0,0,0,0,0.0,0.03351838621702685,1
15,1,0,0,0,1,0,0,0,0,0,0.0,0.033683328470237694,1
16,0,0,0,0,0,0,0,1,0,1,0.1,0.029559649465947926,1
17,0,1,1,0,0,0,0,0,0,0,0.0,0.03570141510243763,1
18,0,0,0,0,0,0,1,0,1,0,0.0,0.035981358109547674,1
19,0,0,0,0,0,0,0,0,0,1,0.1,0.022212352955148788,1
20,0,0,0,0,0,1,0,1,0,0,0.0,0.03707372530784409,1
21,0,0,0,0,0,0,0,0,0,1,0.1,0.022212352955148788,1
