,T129,T167,T238,T254,T256,T268,T281,T34,T60,T62,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,1,0,0,0,0.0,0.0036699596603797695,25
1,0,0,0,0,0,0,0,0,0,0,0.0,0.00450858525220844,30
2,1,0,0,0,0,0,0,0,0,0,0.0,0.006011395432502183,6
3,0,1,0,0,0,0,0,0,0,0,0.0,0.007816495342290236,7
4,0,0,0,0,0,0,0,0,0,1,0.0,0.007817720917333952,6
5,0,0,0,0,0,0,0,0,1,0,0.0,0.007819013881018166,4
6,0,0,0,0,1,0,0,0,0,0,0.0,0.00790092553252722,6
7,0,0,1,0,0,0,0,0,0,0,0.0,0.007908510029085923,3
8,0,0,0,1,0,0,0,0,0,0,0.0,0.00860890187916143,3
9,0,0,0,0,0,0,0,0,0,0,0.1,0.00450858525220844,1
10,0,0,0,0,0,0,0,1,0,0,0.0,0.010303828709174078,1
11,0,0,0,0,0,1,0,0,0,0,0.0,0.011114088592047593,3
12,1,0,0,0,0,0,1,0,0,0,0.0,0.013342494877132351,2
13,0,0,0,0,0,1,1,0,0,0,0.0,0.017068662524004845,1
14,0,1,0,1,0,0,0,0,0,0,0.0,0.018595922035680383,2
