,T176,T217,T233,T275,T46,T50,T68,T70,T84,T99,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.00010240978212069301,54
1,0,0,0,0,0,0,1,0,0,0,0.0,0.0034324093460076973,4
2,0,1,0,0,0,0,0,0,0,0,0.0,0.003432456369119276,5
3,0,0,0,1,0,0,0,0,0,0,0.0,0.003432609323245665,4
4,0,0,0,0,0,0,0,1,0,0,0.0,0.003434461979842698,7
5,0,0,0,0,1,0,0,0,0,0,0.0,0.003438572871333037,4
6,1,0,0,0,0,0,0,0,0,0,0.0,0.003454350621342905,9
7,0,0,0,0,0,0,0,0,0,1,0.0,0.003460939288817405,7
8,0,0,0,0,0,1,0,0,0,0,0.0,0.004074786618490597,1
9,0,0,1,0,0,0,0,0,0,0,0.0,0.0043634800834555,3
10,1,1,0,0,0,0,0,0,0,0,0.0,0.013452821278749324,1
11,1,0,0,0,0,0,0,0,1,0,0.0,0.017393345756555625,1
