,T135,T142,T193,T200,T21,T219,T226,T4,T73,T80,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,4.475455550242002e-05,45
1,1,0,0,0,0,0,0,0,0,0,0.0,0.003348805444866278,6
2,0,0,0,0,0,1,0,0,0,0,0.0,0.0033759252742670116,3
3,0,0,0,0,0,0,0,1,0,0,0.0,0.0033761682960158886,5
4,0,1,0,0,0,0,0,0,0,0,0.0,0.0033765434619954927,14
5,0,0,0,1,0,0,0,0,0,0,0.0,0.003377419682849193,6
6,0,0,0,0,0,0,0,0,1,0,0.0,0.003377548149231317,5
7,0,0,0,0,1,0,0,0,0,0,0.0,0.003389012546635028,6
8,0,0,0,0,0,0,1,0,0,0,0.0,0.0033973038444601155,1
9,0,0,1,0,0,0,0,0,0,0,0.0,0.004494077719039181,5
10,0,0,0,0,0,0,0,0,0,1,0.0,0.0066868479433790365,1
11,0,0,0,0,0,0,0,1,1,0,0.1,0.0133798628513534,1
12,0,1,0,1,0,0,0,0,0,0,0.0,0.013378150604188527,1
13,0,0,1,0,1,0,0,0,0,0,0.0,0.014766217025326286,1
