,T104,T17,T189,T222,T26,T263,T281,T30,T92,T94,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0031508205903496137,19
1,0,0,0,0,0,0,1,0,0,0,0.0,0.003387103362771912,30
2,0,0,0,0,1,0,0,0,0,0,0.0,0.006100567991228466,2
3,1,0,0,0,0,0,0,0,0,0,0.0,0.006392740280106692,6
4,0,0,0,0,0,1,0,0,0,0,0.0,0.00645931100775133,5
5,0,0,0,1,0,0,0,0,0,0,0.0,0.006475604427337092,11
6,0,0,0,0,0,0,0,0,0,1,0.0,0.00653341968928691,11
7,0,0,0,0,0,0,0,0,1,0,0.0,0.006568461981733824,9
8,0,0,1,0,0,0,0,0,0,0,0.0,0.006773331072662187,1
9,0,0,0,0,0,1,1,0,0,0,0.0,0.013384106391204704,1
10,0,0,0,0,0,0,1,0,0,1,0.0,0.013448859731558759,1
11,0,0,0,0,0,0,1,0,1,0,0.0,0.013485682320298339,1
12,0,0,0,0,0,1,0,0,0,1,0.0,0.016511483605884805,1
13,0,0,0,0,0,1,0,0,1,0,0.0,0.016547316191683474,1
14,0,1,0,0,0,0,0,0,0,1,0.0,0.016581966287483256,1
