,T153,T156,T175,T227,T251,T28,T38,T55,T63,T80,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.003114339500549357,20
1,0,0,1,0,0,0,0,0,0,0,0.0,0.0034280691433314146,29
2,0,0,0,1,0,0,0,0,0,0,0.0,0.00634631498569178,10
3,0,0,0,0,0,0,0,1,0,0,0.0,0.006422154587060115,9
4,0,0,0,0,0,0,0,0,1,0,0.0,0.006428697515934086,9
5,0,0,0,0,1,0,0,0,0,0,0.0,0.006429597257441062,6
6,0,0,0,0,0,0,1,0,0,0,0.0,0.006432052692289141,4
7,1,0,0,0,0,0,0,0,0,0,0.0,0.006447293436973743,2
8,0,1,0,0,0,0,0,0,0,0,0.0,0.006697809179583816,5
9,0,0,0,0,0,1,0,0,0,0,0.0,0.00779813016336554,5
10,0,0,1,0,0,0,0,1,0,0,0.0,0.01342514082610974,1
