,T1,T10,T108,T122,T138,T194,T226,T47,T57,T98,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.00027396168872555594,31
1,0,0,0,0,0,0,0,0,1,0,0.0,0.0036006030234533295,14
2,0,0,0,1,0,0,0,0,0,0,0.0,0.003602573822453386,6
3,1,0,0,0,0,0,0,0,0,0,0.0,0.003638586646670695,1
4,0,0,0,0,1,0,0,0,0,0,0.0,0.0037444315495047957,7
5,0,0,0,0,0,0,0,0,0,1,0.0,0.0037838811893175068,12
6,0,0,1,0,0,0,0,0,0,0,0.0,0.003841776521580889,8
7,0,0,0,0,0,1,0,0,0,0,0.0,0.003845055936198384,1
8,0,0,0,0,0,0,1,0,0,0,0.0,0.003856548653977021,10
9,0,0,0,0,0,0,0,1,0,0,0.0,0.0049247215038614265,2
10,0,1,0,0,0,0,0,0,0,0,0.0,0.006937441630099611,2
11,0,1,0,0,0,0,0,0,0,0,0.1,0.006937441630099611,1
12,0,0,0,0,0,0,0,0,1,1,0.0,0.013782789963793295,1
13,0,0,1,0,0,0,0,0,0,1,0.0,0.01442989924131553,1
14,0,0,0,0,1,1,0,0,0,0,0.0,0.01444117570888085,1
15,0,0,0,0,0,1,0,0,0,1,0.0,0.0145048354208403,1
16,0,0,1,0,0,0,0,1,0,0,0.1,0.01638197515497165,1
