,Unnamed: 0,sample_list,selected_list,selected_num,selected_time,selected_rate,fval,qubit_num,spent_time(s),embedding_time(s),sampling_time(s),timing,problem_id,embedding_context,warnings
0,0,"[651, 929, 1374, 83, 754, 221, 1214, 654, 1417, 664, 963, 41, 798, 84, 264, 944, 1589, 552, 1339, 1081]","[1081, 963]",2,"[103886.0, 107159.0]","[0.6, 0.6363636363636364]",0.0168736681914922,59,6.780479431152344,6.752634661152344,3.2023770809173584,"{'qpu_sampling_time': 12086.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 80.32, 'qpu_access_time': 27844.77, 'qpu_access_overhead_time': 10163.23, 'qpu_programming_time': 15758.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 181.0, 'post_processing_overhead_time': 181.0}",9e505db9-7fd8-47c7-9155-8face4dc4c37,"{'embedding': {'T929': (3528, 618, 617), 'T651': (3557, 3483, 603, 602), 'T1374': (754, 3632, 3633), 'T83': (3558, 694, 693), 'T754': (664, 3603, 663), 'T221': (724, 3498, 723), 'T1214': (919, 3693, 3694), 'T654': (3738, 3737, 589), 'T1417': (3572, 3573, 798), 'T664': (3617, 3618, 783), 'T963': (813, 3722, 3723), 'T41': (678, 3798, 679), 'T798': (3664, 3663), 'T84': (3679, 3678), 'T264': (904, 3708, 3709), 'T944': (3543, 738, 739), 'T1589': (3647, 648, 3648), 'T552': (3513, 574, 573), 'T1339': (709, 707, 708), 'T1081': (3588, 3587, 633)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0028080600479288642}","[{'type': <class 'dwave.system.warnings.ChainBreakWarning'>, 'message': 'Lowest-energy samples contain a broken chain', 'level': 40, 'data': {'target_variables': (919, 3693, 3694), 'source_variables': ['T1214'], 'sample_index': 0}}]"
1,1,"[973, 1063, 1016, 1383, 496, 1630, 145, 66, 730, 751, 1153, 1141, 694, 1259, 203, 1371, 933, 468, 280, 273]","[1063, 1153, 1630]",3,"[63430.0, 96128.0, 715030.0]","[1.0, 0.7777777777777778, 1.0]",0.031535705658285,54,5.274807929992676,5.247561159992676,3.288008213043213,"{'qpu_sampling_time': 11488.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 74.34, 'qpu_access_time': 27246.77, 'qpu_access_overhead_time': 3535.23, 'qpu_programming_time': 15758.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 2629.0, 'post_processing_overhead_time': 2629.0}",19bcb0b5-45f8-4948-a20c-920442e987c7,"{'embedding': {'T1063': (1839, 4884, 1840), 'T973': (1734, 4689), 'T1016': (1825, 1824), 'T1383': (4734, 1719), 'T496': (1689, 4824, 4823), 'T1630': (1765, 4719, 1764), 'T145': (4749, 4750), 'T66': (4839, 1854, 1855), 'T730': (1749, 4869, 1750), 'T751': (1899, 4704, 4705), 'T1153': (1885, 4674, 1884), 'T1141': (1810, 1809), 'T694': (1660, 4780, 4779), 'T1259': (4764, 4765), 'T203': (4644, 1795, 1794), 'T1371': (1780, 4629, 1779), 'T933': (1869, 4854, 1870), 'T468': (1914, 4808, 4809), 'T280': (4659, 1704, 4658), 'T273': (2005, 4794, 4795)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0030519469411170565}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T1630', 'T973'), ('T1630', 'T1063'), ('T1153', 'T1630')]}}]"
2,2,"[1123, 1286, 1543, 581, 1233, 118, 968, 1370, 487, 1640, 755, 157, 152, 139, 718, 1549, 1092, 1632, 1027, 587]","[1233, 1640, 968]",3,"[107516.0, 613325.0, 108727.0]","[1.0, 1.0, 1.0]",0.0279833954006378,55,5.446489334106445,5.418327764106445,3.461778402328491,"{'qpu_sampling_time': 12402.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 83.48, 'qpu_access_time': 28161.57, 'qpu_access_overhead_time': 527.43, 'qpu_programming_time': 15759.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 742.0, 'post_processing_overhead_time': 742.0}",d5b61ccb-0da1-4d02-9df8-0a904986e045,"{'embedding': {'T1286': (702, 5194, 5193), 'T1123': (5134, 882), 'T1543': (5358, 762, 763), 'T581': (5343, 867, 868), 'T1233': (5104, 778, 777), 'T118': (897, 5284), 'T968': (837, 836), 'T1370': (672, 5149, 5148), 'T487': (822, 821), 'T1640': (791, 5208, 792), 'T755': (912, 5314, 913), 'T157': (5013, 807, 806), 'T152': (5269, 5268), 'T139': (687, 5223, 5224, 5225), 'T718': (927, 5329, 928), 'T1549': (717, 5164, 5163), 'T1092': (5253, 5254), 'T1632': (853, 852, 5178), 'T1027': (5299, 657, 5298), 'T587': (642, 5239, 5238)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0031367018525673487}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T968', 'T1233'), ('T1640', 'T1543'), ('T1640', 'T1233'), ('T1640', 'T968'), ('T1632', 'T1543'), ('T1632', 'T1233'), ('T1632', 'T968'), ('T1632', 'T1640')]}}]"
3,3,"[1639, 168, 1368, 1583, 1122, 802, 1577, 1467, 1069, 83, 1620, 744, 1058, 1079, 1605, 482, 543, 1544, 1137, 1457]","[1069, 1457, 1620, 168]",4,"[75507.0, 643262.0, 61905.0, 73960.0]","[0.8571428571428571, 1.0, 0.75, 0.75]",0.0505636370603689,53,5.834660530090332,5.806116560090332,3.3686177730560303,"{'qpu_sampling_time': 12784.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 87.3, 'qpu_access_time': 28543.97, 'qpu_access_overhead_time': 824.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 265.0, 'post_processing_overhead_time': 265.0}",46cf51f1-a075-490f-adc3-fb27fd3f42b5,"{'embedding': {'T168': (323, 4681, 324), 'T1639': (4546, 278), 'T1368': (443, 4516), 'T1583': (368, 369), 'T1122': (4607, 4606), 'T802': (384, 383), 'T1577': (4366, 414, 413), 'T1467': (219, 4636, 4635), 'T1069': (4351, 399, 398), 'T83': (308, 4696, 309), 'T1620': (4577, 293, 4576), 'T744': (4470, 458, 4471), 'T1058': (263, 4501, 4500), 'T1079': (234, 4621, 4620), 'T1605': (473, 4485, 4486), 'T482': (428, 4531), 'T543': (4562, 248, 4561), 'T1544': (4666, 353, 354), 'T1137': (4592, 4591), 'T1457': (4456, 339, 338)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0035982938979232317}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T1583', 'T1639'), ('T1577', 'T1639'), ('T1457', 'T1639'), ('T1457', 'T1583'), ('T1457', 'T1577'), ('T1457', 'T1605'), ('T1457', 'T1544')]}}]"
4,4,"[72, 1415, 506, 1424, 538, 714, 493, 922, 1300, 636, 511, 1019, 179, 256, 1339, 1630, 1497, 1273, 700, 954]","[1019, 1424, 954]",3,"[61541.0, 78698.0, 344992.0]","[1.0, 0.8333333333333334, 1.0]",0.0269615407150026,57,5.201914310455322,5.172773540455323,3.142414093017578,"{'qpu_sampling_time': 13380.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 93.26, 'qpu_access_time': 29140.77, 'qpu_access_overhead_time': 1443.23, 'qpu_programming_time': 15760.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 587.0, 'post_processing_overhead_time': 587.0}",05e58ca6-c077-4e12-b1c1-34c2b83ec4c3,"{'embedding': {'T1415': (4307, 352, 4306), 'T72': (4382, 383, 4381), 'T506': (427, 4292, 4291), 'T1424': (4427, 472), 'T538': (547, 548), 'T714': (398, 4396, 4397), 'T493': (4487, 517, 518), 'T922': (4517, 4277, 533, 532), 'T1300': (457, 4247, 456), 'T636': (4232, 413, 412), 'T511': (322, 4322, 4321), 'T1019': (4366, 4367), 'T179': (562, 563), 'T256': (4502, 502, 503), 'T1339': (4337, 277, 382, 4336), 'T1630': (4351, 4352), 'T1497': (4456, 622, 4457), 'T1273': (488, 4262, 4261, 487), 'T700': (4441, 607, 4442), 'T954': (442, 4412)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0030646923514908607}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T1019', 'T1424'), ('T1630', 'T1424'), ('T1630', 'T1019'), ('T1497', 'T1630'), ('T954', 'T1424'), ('T954', 'T1019'), ('T954', 'T1630')]}}]"
5,5,"[1368, 883, 1169, 63, 1057, 1098, 1174, 1558, 320, 1625, 562, 236, 871, 424, 1529, 565, 950, 722, 195, 1166]","[1169, 1625, 950]",3,"[106758.0, 562651.0, 53904.0]","[0.9, 0.8461538461538461, 0.95]",0.0277093961829599,56,4.995035886764526,4.966254716764526,2.9536914825439453,"{'qpu_sampling_time': 13022.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 89.68, 'qpu_access_time': 28781.17, 'qpu_access_overhead_time': 2777.83, 'qpu_programming_time': 15759.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 242.0, 'post_processing_overhead_time': 242.0}",5084b706-c6fe-4ccd-a24f-f5dc42376d19,"{'embedding': {'T883': (3225, 180, 181), 'T1368': (361, 3135, 3136), 'T1169': (3046, 150, 3045), 'T63': (3210, 240, 241), 'T1057': (3120, 376, 3121), 'T1098': (225, 226), 'T1174': (3076, 135, 3075), 'T1558': (3180, 270), 'T320': (316, 315, 3000), 'T1625': (3165, 285, 3166), 'T562': (3061, 90, 3060), 'T236': (3151, 256, 255), 'T871': (330, 3030, 3031, 435), 'T424': (301, 300, 3015), 'T1529': (3195, 3196, 420), 'T565': (3255, 165, 166), 'T950': (3240, 195, 196), 'T722': (3106, 3105), 'T195': (210, 211), 'T1166': (3090, 3091)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0030564033215967033}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T1625', 'T1169'), ('T1529', 'T1625'), ('T950', 'T1169'), ('T950', 'T1625')]}}]"
6,6,"[25, 1578, 1075, 1162, 556, 313, 973, 515, 203, 942, 587, 1559, 246, 1338, 416, 333, 662, 1179, 879, 1271]","[1075, 1338, 1578]",3,"[61787.0, 70987.0, 138469.0]","[1.0, 0.8837209302325582, 1.0]",0.0348673162409193,54,5.789976835250855,5.759187265250856,3.044306993484497,"{'qpu_sampling_time': 15028.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 109.74, 'qpu_access_time': 30789.57, 'qpu_access_overhead_time': 2982.43, 'qpu_programming_time': 15761.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 2245.0, 'post_processing_overhead_time': 2245.0}",403bc86d-b42a-461c-8131-36867c4ca766,"{'embedding': {'T1578': (4321, 127, 4320), 'T25': (322, 4290), 'T1075': (4260, 172), 'T1162': (4396, 4395), 'T556': (97, 4366, 4365), 'T313': (307, 4275), 'T973': (187, 188), 'T515': (202, 203), 'T203': (4380, 4381), 'T942': (352, 4305, 4306), 'T587': (247, 4185, 246), 'T1559': (292, 291, 4455), 'T246': (4230, 337, 4231), 'T1338': (261, 4335, 262), 'T416': (232, 4485, 233), 'T333': (217, 4515, 218), 'T662': (142, 4246, 4245), 'T1179': (383, 4350, 4351), 'T879': (4125, 4170, 157, 156), 'T1271': (276, 4440, 277)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.003702626187601926}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T1075', 'T1578'), ('T1162', 'T1578'), ('T973', 'T1578'), ('T1338', 'T1578'), ('T1179', 'T1578')]}}]"
7,7,"[1183, 17, 50, 290, 503, 1585, 292, 63, 539, 661, 703, 842, 576, 1424, 838, 620, 1260, 185, 70, 350]","[1183, 1424, 185]",3,"[103420.0, 78698.0, 69277.0]","[0.7333333333333333, 0.8333333333333334, 0.8]",0.023045195210327,52,5.760912418365479,5.733089648365479,4.00342059135437,"{'qpu_sampling_time': 12064.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 80.1, 'qpu_access_time': 27822.77, 'qpu_access_overhead_time': 866.23, 'qpu_programming_time': 15758.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 455.0, 'post_processing_overhead_time': 455.0}",8b631cb1-e307-4ab5-83ed-6ad20aa1d04f,"{'embedding': {'T17': (3664, 3663), 'T1183': (574, 3738, 3737), 'T50': (3588, 603, 3587), 'T290': (769, 768), 'T503': (589, 3709, 3708), 'T1585': (618, 3723, 3722), 'T292': (3618, 648), 'T63': (3693, 904, 3694), 'T539': (3679, 3678), 'T661': (693, 3768, 694), 'T703': (708, 3753, 709), 'T842': (3572, 813, 3573), 'T576': (3453, 724, 723), 'T1424': (739, 3543, 738), 'T838': (663, 664, 3798), 'T620': (3783, 678, 679), 'T1260': (3603, 633), 'T185': (798, 3648), 'T70': (783, 3633), 'T350': (754, 753)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0029134414348881816}",[]
8,8,"[1025, 216, 1039, 590, 103, 10, 248, 1102, 392, 682, 1147, 1275, 1465, 75, 1452, 1474, 991, 661, 1417, 514]","[1147, 1452, 1465, 248]",4,"[103462.0, 618684.0, 74634.0, 54924.0]","[0.7647058823529411, 1.0, 0.9166666666666666, 1.0]",0.0338208620004733,55,5.658557891845703,5.629728721845703,3.240790605545044,"{'qpu_sampling_time': 13070.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 90.16, 'qpu_access_time': 28829.17, 'qpu_access_overhead_time': 2088.83, 'qpu_programming_time': 15759.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 565.0, 'post_processing_overhead_time': 565.0}",8e092904-faa0-4ede-a6c0-33a346dc67ef,"{'embedding': {'T216': (3780, 3781), 'T1025': (380, 439, 3900, 3901), 'T1039': (3811, 139, 3810), 'T590': (3870, 244, 3871), 'T103': (3645, 215, 214), 'T10': (349, 3840, 3841), 'T248': (320, 3750, 319), 'T1102': (124, 3826, 3825), 'T392': (3796, 3795), 'T682': (304, 3930, 305), 'T1147': (199, 200), 'T1275': (3765, 259), 'T1465': (3960, 229, 230), 'T75': (3720, 170, 169), 'T1452': (3886, 3885, 94), 'T1474': (185, 184), 'T991': (3975, 154, 155), 'T661': (289, 3945, 290), 'T1417': (109, 3856, 3855), 'T514': (274, 3915)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.003149033655935206}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T1465', 'T248'), ('T1452', 'T248'), ('T1452', 'T1147'), ('T1452', 'T1465'), ('T1474', 'T1452')]}}]"
9,9,"[223, 907, 1064, 952, 913, 947, 1551, 166, 324, 972, 885, 1505, 780, 1039, 1209, 984, 502, 1152, 438, 517]","[1152, 885, 984]",3,"[105094.0, 54317.0, 345042.0]","[0.75, 1.0, 0.7272727272727273]",0.0299505911460501,53,5.364267349243164,5.334982579243164,3.61841893196106,"{'qpu_sampling_time': 13526.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 94.72, 'qpu_access_time': 29284.77, 'qpu_access_overhead_time': 1782.23, 'qpu_programming_time': 15758.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 817.0, 'post_processing_overhead_time': 817.0}",30a423a3-4a7e-4b95-851e-0672f11dfa9d,"{'embedding': {'T907': (1034, 1033), 'T223': (5449, 1124, 5450), 'T1064': (1139, 5434, 5435), 'T952': (5540, 914, 5539), 'T913': (5615, 1003, 1004), 'T947': (5630, 1063, 1064), 'T1551': (1109, 5495), 'T166': (988, 989, 5660), 'T324': (5420, 1019, 1018), 'T972': (884, 5570, 5569), 'T885': (5584, 5585), 'T1505': (1169, 5555, 5554), 'T780': (5330, 1079, 1078), 'T1039': (944, 5510), 'T1209': (5600, 899, 5599), 'T984': (5480, 959), 'T502': (5465, 1094), 'T1152': (5645, 973, 974), 'T438': (1048, 1049), 'T517': (5525, 929, 5524)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.003038496184721165}",[]
