,index,time,rate
0,1075,61787.0,1.0
1,1121,101922.0,0.6470588235294118
2,1130,104695.0,0.5333333333333333
3,1167,105072.0,0.6
4,1235,115220.0,1.0
5,1282,18575.0,0.5652173913043478
6,1330,71008.0,0.6097560975609756
7,1406,79329.0,0.625
8,1579,572425.0,0.4864864864864865
9,364,56776.0,1.0
10,419,57406.0,0.3043478260869565
11,440,55789.0,0.6111111111111112
12,938,52453.0,0.5357142857142857
13,973,102584.0,0.7
14,1073,62697.0,0.5714285714285714
15,1239,105850.0,1.0
16,1265,57125.0,0.5384615384615384
17,1320,73361.0,0.5121951219512195
18,1361,71631.0,0.5769230769230769
19,1442,76917.0,0.5454545454545454
20,1479,572364.0,0.9761904761904762
21,1614,579019.0,0.9333333333333332
22,296,56380.0,1.0
23,402,57113.0,1.0
24,1011,70258.0,1.0
25,1018,67979.0,0.1666666666666666
26,1082,91247.0,0.65
27,1165,106431.0,0.9047619047619048
28,1432,73217.0,0.7692307692307693
29,1461,82681.0,0.7777777777777778
30,1464,74450.0,0.9411764705882352
31,181,72459.0,0.6
32,536,56427.0,0.7333333333333333
33,635,56512.0,0.2222222222222222
34,829,54939.0,0.5
35,955,155379.0,1.0
36,1169,106758.0,0.9
37,1227,89036.0,0.6666666666666666
38,1236,108096.0,1.0
39,1443,71155.0,0.7
40,1463,74333.0,0.7272727272727273
41,80,56602.0,0.3125
42,816,57601.0,0.9565217391304348
43,931,67183.0,1.0
44,1215,105606.0,0.4285714285714285
45,1230,110715.0,1.0
46,1401,69949.0,0.3076923076923077
47,1470,80976.0,1.0
48,1537,80491.0,0.8378378378378378
49,1613,97029.0,0.9333333333333332
50,1624,551963.0,0.6666666666666666
51,1646,174825.0,0.5454545454545454
52,380,57067.0,0.375
53,445,55474.0,0.1111111111111111
54,45,55875.0,0.074074074074074
55,455,54902.0,0.1481481481481481
56,1079,99670.0,0.7222222222222222
57,1101,104382.0,0.6875
58,1160,101864.0,0.5333333333333333
59,1232,111052.0,1.0
60,1327,72551.0,0.5135135135135135
61,1405,79729.0,1.0
62,1485,607655.0,0.2941176470588235
63,1536,11871.0,0.5714285714285714
64,395,55837.0,0.25
65,855,56885.0,0.7647058823529411
66,964,71885.0,0.9333333333333332
67,988,65818.0,0.4444444444444444
68,989,82119.0,0.5
69,1108,102374.0,0.75
70,1138,104564.0,0.625
71,1219,103061.0,0.4285714285714285
72,1454,647816.0,1.0
73,1481,572906.0,0.4
74,1504,543168.0,0.5882352941176471
75,1538,602849.0,0.5454545454545454
76,183,71082.0,0.8
77,382,57791.0,0.2727272727272727
78,386,55677.0,0.4090909090909091
79,870,56618.0,0.1
80,1090,108964.0,0.5333333333333333
81,1092,101461.0,0.7333333333333333
82,1094,103962.0,0.6875
83,1179,104466.0,0.5625
84,1188,102480.0,0.5625
85,1277,60660.0,1.0
86,1520,557342.0,0.5
87,1628,715169.0,1.0
88,222,55643.0,0.8095238095238095
89,248,54924.0,1.0
90,1020,70137.0,1.0
91,1023,72901.0,0.2857142857142857
92,1248,77593.0,0.3333333333333333
93,1439,75331.0,0.75
94,1650,64387.0,1.0
95,1662,168640.0,1.0
96,852,58057.0,0.25
97,886,55644.0,0.3125
98,954,344992.0,1.0
99,1019,61541.0,1.0
100,1087,105447.0,0.5882352941176471
101,1089,107336.0,0.7058823529411765
102,1291,97915.0,0.9333333333333332
103,1326,71318.0,0.4864864864864865
104,1364,72923.0,0.4473684210526316
105,1609,324458.0,0.3846153846153846
106,1620,61905.0,0.75
107,1625,562651.0,0.8461538461538461
108,1655,75261.0,0.7142857142857143
109,885,54317.0,1.0
110,1135,102897.0,0.75
111,1143,102071.0,0.7894736842105263
112,1310,70920.0,0.4166666666666667
113,1535,595637.0,0.8235294117647058
114,1618,158287.0,1.0
115,25,56856.0,0.3333333333333333
116,811,55170.0,0.7
117,849,53868.0,0.25
118,1237,124666.0,1.0
119,1363,71659.0,0.4444444444444444
120,1458,626355.0,1.0
121,1477,563338.0,0.75
122,1635,571988.0,0.4166666666666667
123,182,78085.0,0.6
124,184,69089.0,0.8
125,191,87494.0,0.8
126,363,55713.0,0.95
127,405,54324.0,0.1052631578947368
128,444,54965.0,0.4838709677419355
129,670,55483.0,0.1666666666666666
130,969,106119.0,0.7
131,1006,65706.0,0.6363636363636364
132,1015,62814.0,0.375
133,1080,107799.0,0.6
134,1113,100698.0,0.6470588235294118
135,1157,102730.0,0.8
136,1220,102343.0,0.4285714285714285
137,1275,59344.0,0.5833333333333334
138,178,78861.0,0.6
139,186,78369.0,0.8
140,717,57437.0,0.3157894736842105
141,1003,64529.0,0.1666666666666666
142,1022,74888.0,1.0
143,1061,74503.0,0.4444444444444444
144,1177,102668.0,0.5294117647058824
145,1317,70661.0,0.3823529411764705
146,1493,609934.0,0.3333333333333333
147,1630,715030.0,1.0
148,1648,63683.0,1.0
149,306,58991.0,0.4545454545454545
150,370,54885.0,0.1428571428571428
151,385,54995.0,0.3181818181818182
152,41,54860.0,0.1851851851851851
153,824,51991.0,0.4827586206896552
154,881,59171.0,0.2941176470588235
155,896,56093.0,1.0
156,941,54521.0,0.3181818181818182
157,1213,102596.0,0.4285714285714285
158,1402,69908.0,0.3076923076923077
159,1421,77421.0,0.625
160,1447,58218.0,0.5
161,1449,55867.0,1.0
162,1640,613325.0,1.0
163,279,54467.0,0.3870967741935484
164,696,55577.0,0.1304347826086956
