,T15,T22,T35,T40,T41,T44,T5,T59,T60,T66,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.010088460402439665,23
1,0,0,0,0,0,0,0,1,0,0,0.0,0.011520980870791507,5
2,0,0,0,0,0,0,0,0,1,0,0.0,0.011616065114201725,11
3,1,0,0,0,0,0,0,0,0,0,0.0,0.011760724240632204,14
4,0,0,0,0,0,1,0,0,0,0,0.0,0.012019915220506935,7
5,0,0,0,0,0,0,1,0,0,0,0.0,0.012666071741041543,7
6,0,0,1,0,0,0,0,0,0,0,0.0,0.012760732415177996,12
7,0,0,0,0,1,0,0,0,0,0,0.0,0.013130662877299266,9
8,0,0,0,0,0,0,0,0,0,1,0.0,0.014114043225144129,1
9,0,1,0,0,0,0,0,0,0,0,0.0,0.014562846291581468,4
10,0,0,0,1,0,0,0,0,0,0,0.0,0.014571344306107594,4
11,0,0,0,0,0,1,0,1,0,0,0.0,0.020571300334512325,1
12,0,0,0,0,1,1,0,0,0,0,0.0,0.022837487069166884,1
13,0,0,1,0,0,0,1,0,0,0,0.0,0.024113272208198172,1
