,T15,T16,T26,T28,T39,T57,T7,T70,T71,T82,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,1,0,0,0.0,0.01731285567401401,13
1,0,0,0,0,0,0,0,0,0,0,0.0,0.017359188028858854,18
2,0,0,0,1,0,0,0,0,0,0,0.0,0.01737818218950765,10
3,0,0,1,0,0,0,0,0,0,0,0.0,0.01780776918831582,12
4,1,0,0,0,0,0,0,0,0,0,0.0,0.018283045930687934,14
5,0,0,0,0,1,0,0,0,0,0,0.0,0.018472201114989123,10
6,0,0,0,0,0,1,0,0,0,0,0.0,0.019801282879621806,4
7,0,0,0,0,0,0,0,0,1,0,0.0,0.019895850354381166,2
8,0,0,0,0,0,0,0,0,0,1,0.0,0.01992880721881306,2
9,0,1,0,0,0,0,0,0,0,0,0.0,0.021331086981659454,1
10,0,0,0,0,0,0,1,0,0,0,0.0,0.02141812722998659,2
11,0,0,0,1,1,0,0,0,0,0,0.0,0.02541788379845016,1
12,1,0,0,1,0,0,0,0,0,0,0.0,0.02547696209092462,1
13,1,0,0,0,0,0,0,1,0,0,0.0,0.025592958494908145,1
14,0,0,1,0,0,0,0,1,0,0,0.0,0.026143976379924525,1
15,0,0,1,0,1,0,0,0,0,0,0.0,0.026243551731349797,1
16,1,0,0,0,1,0,0,0,0,0,0.0,0.02634311646336388,2
17,0,0,0,1,0,1,0,0,0,0,0.0,0.02722396906417953,1
18,0,0,0,1,0,0,0,0,1,0,0.0,0.027539263642134434,1
19,0,0,0,0,1,1,0,0,0,0,0.0,0.02795085821351501,1
20,1,0,0,0,0,0,0,0,1,0,0.0,0.029763987669096197,1
21,1,0,0,0,0,0,0,0,0,1,0.1,0.030029505110099546,1
