,T108,T128,T21,T222,T230,T249,T257,T272,T278,T51,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.00010585350345679735,31
1,0,1,0,0,0,0,0,0,0,0,0.0,0.0033553124350232427,7
2,0,0,0,0,0,0,0,0,1,0,0.0,0.003401010027934213,7
3,0,0,0,0,0,0,1,0,0,0,0.0,0.0034314194162917114,5
4,0,0,0,0,1,0,0,0,0,0,0.0,0.0034352251720274067,9
5,0,0,0,1,0,0,0,0,0,0,0.0,0.003437719602621978,6
6,0,0,0,0,0,0,0,0,0,1,0.0,0.0034406235383288458,9
7,0,0,0,0,0,1,0,0,0,0,0.0,0.003469780256316608,10
8,0,0,1,0,0,0,0,0,0,0,0.0,0.0037958611865120746,8
9,1,0,0,0,0,0,0,0,0,0,0.0,0.0039060594071105236,2
10,0,1,0,0,0,0,0,0,0,0,0.1,0.0033553124350232427,1
11,0,0,0,1,0,0,0,0,0,0,0.1,0.003437719602621978,1
12,0,0,0,1,0,0,0,0,0,1,0.1,0.013440279181664619,1
13,0,1,0,0,0,0,0,0,1,0,0.0,0.013344274953935715,1
14,0,0,0,1,0,1,0,0,0,0,0.0,0.01347226647674492,1
15,0,0,0,0,0,0,1,1,0,0,0.1,0.016864003332714712,1
