,T128,T138,T174,T188,T194,T203,T218,T266,T283,T47,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0008871940132871931,34
1,1,0,0,0,0,0,0,0,0,0,0.0,0.003876174104681567,15
2,0,0,0,0,0,0,0,0,1,0,0.0,0.0038795288670309303,9
3,0,0,0,0,0,0,1,0,0,0,0.0,0.004210852755065163,1
4,0,0,0,0,0,0,0,1,0,0,0.0,0.004215076665202151,11
5,0,0,0,0,1,0,0,0,0,0,0.0,0.004281399711650652,6
6,0,1,0,0,0,0,0,0,0,0,0.0,0.004291872776152838,7
7,0,0,1,0,0,0,0,0,0,0,0.0,0.00429616731401441,6
8,0,0,0,0,0,1,0,0,0,0,0.0,0.0046808664366280485,1
9,0,0,0,0,0,0,0,0,0,1,0.0,0.004738773169234479,2
10,0,0,0,1,0,0,0,0,0,0,0.0,0.007540210927076175,1
11,0,0,0,0,0,0,0,0,1,0,0.1,0.0038795288670309303,1
12,1,0,0,0,0,0,0,0,1,0,0.0,0.013619297015775392,1
13,0,0,1,0,0,0,0,0,1,0,0.0,0.013959195344071793,1
14,1,1,0,0,0,0,0,0,0,0,0.0,0.01399145080849418,1
15,0,0,0,0,0,1,0,0,1,0,0.1,0.014344668251797404,1
16,0,0,1,0,0,1,0,0,0,0,0.0,0.015172821445814597,1
17,0,1,0,0,0,1,0,0,0,0,0.0,0.015210779414439608,1
