,T135,T154,T23,T238,T265,T272,T281,T282,T68,T98,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.002969168304025012,29
1,0,0,0,0,0,0,1,0,0,0,0.0,0.0033660464787051195,27
2,1,0,0,0,0,0,0,0,0,0,0.0,0.006009840485590667,11
3,0,0,0,0,0,0,0,1,0,0,0.0,0.0061217972608582655,3
4,0,0,0,0,0,0,0,0,1,0,0.0,0.006284483268864794,3
5,0,1,0,0,0,0,0,0,0,0,0.0,0.006293272476395363,4
6,0,0,0,1,0,0,0,0,0,0,0.0,0.006368559472154319,4
7,0,0,1,0,0,0,0,0,0,0,0.0,0.006381992860043642,4
8,0,0,0,0,0,0,0,0,0,1,0.0,0.006648810747316068,5
9,0,0,0,0,1,0,0,0,0,0,0.0,0.007548528651244067,2
10,0,0,0,0,0,1,0,0,0,0,0.0,0.009617833764881241,1
11,1,0,0,0,0,0,0,0,0,0,0.1,0.006009840485590667,1
12,0,0,0,0,0,0,0,0,0,1,0.1,0.006648810747316068,1
13,0,0,0,0,0,0,1,0,0,1,0.0,0.013744250232792039,2
14,1,1,0,0,0,0,0,0,0,0,0.0,0.016004429725292806,1
15,0,0,0,1,0,0,0,0,1,0,0.0,0.016359658728440918,1
16,0,0,0,0,0,1,1,0,0,0,0.0,0.016777234616822023,1
