,T115,T149,T158,T168,T176,T179,T190,T192,T240,T6,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0006231473824449597,42
1,0,0,0,0,0,0,0,0,0,1,0.0,0.0036677036469424393,8
2,0,0,0,1,0,0,0,0,0,0,0.0,0.003957055098065354,4
3,0,0,0,0,0,0,0,0,1,0,0.0,0.00413377535229032,5
4,0,0,0,0,0,1,0,0,0,0,0.0,0.004218276288717214,13
5,1,0,0,0,0,0,0,0,0,0,0.0,0.004293300168034019,4
6,0,0,0,0,1,0,0,0,0,0,0.0,0.004375974997391837,2
7,0,1,0,0,0,0,0,0,0,0,0.0,0.004421842407082376,4
8,0,0,0,0,0,0,1,0,0,0,0.0,0.004534615886164839,3
9,0,0,1,0,0,0,0,0,0,0,0.0,0.005433684290272155,3
10,0,0,0,0,0,0,0,1,0,0,0.0,0.007283467224868776,6
11,0,0,0,0,0,0,0,0,1,0,0.1,0.00413377535229032,1
12,1,0,0,0,0,1,0,0,0,0,0.1,0.015160300380582085,1
13,0,1,0,0,0,1,0,0,0,0,0.0,0.015399337954287152,1
14,0,0,0,0,0,0,1,1,0,0,0.1,0.020657697821852124,1
15,0,0,1,1,0,0,0,0,0,0,0.1,0.015657349616424173,1
16,0,1,0,0,0,0,1,1,0,0,0.2,0.0413627968473191,1
