,T113,T196,T197,T274,T275,T3,T37,T55,T58,T98,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,4.176573512690253e-06,35
1,0,0,0,0,0,0,0,1,0,0,0.0,0.0033366353628078633,9
2,0,0,0,1,0,0,0,0,0,0,0.0,0.003336772056394654,1
3,0,0,0,0,0,0,0,0,1,0,0.0,0.0033367843791851474,8
4,0,0,0,0,1,0,0,0,0,0,0.0,0.003337121090809526,3
5,0,0,1,0,0,0,0,0,0,0,0.0,0.003352430563543127,8
6,1,0,0,0,0,0,0,0,0,0,0.0,0.003534728165586912,4
7,0,0,0,0,0,0,0,0,0,1,0.0,0.0036130869675232713,13
8,0,0,0,0,0,1,0,0,0,0,0.0,0.003614566525755731,8
9,0,1,0,0,0,0,0,0,0,0,0.0,0.0036837076059353063,11
