,T110,T14,T142,T211,T243,T278,T30,T36,T46,T64,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,4.116848044732786e-05,43
1,0,0,0,0,0,1,0,0,0,0,0.0,0.0033522934542957444,3
2,0,0,0,1,0,0,0,0,0,0,0.0,0.0033690111921112834,6
3,0,0,0,0,1,0,0,0,0,0,0.0,0.003371940614103778,9
4,0,0,0,0,0,0,0,0,0,1,0.0,0.0033729269883321263,11
5,0,0,1,0,0,0,0,0,0,0,0.0,0.00337923280520741,4
6,0,0,0,0,0,0,0,0,1,0,0.0,0.0033954178514153627,8
7,1,0,0,0,0,0,0,0,0,0,0.0,0.0034328057608270126,2
8,0,1,0,0,0,0,0,0,0,0,0.0,0.0056747241634089104,1
9,0,0,0,0,0,0,1,0,0,0,0.0,0.005833917013119449,4
10,0,0,0,0,0,0,0,1,0,0,0.0,0.006698656665699405,1
11,0,0,0,0,0,0,0,0,0,1,0.1,0.0033729269883321263,1
12,0,0,0,0,0,1,0,0,0,0,0.1,0.0033522934542957444,1
13,0,0,0,1,0,1,0,0,0,0,0.0,0.013348834395978238,1
14,0,0,1,0,0,1,0,0,0,0,0.0,0.013357897732970296,1
15,0,0,0,0,1,0,0,0,1,0,0.0,0.013396032089347067,1
16,0,0,0,1,1,0,0,0,0,0,0.1,0.013367065336483682,1
17,0,0,1,0,1,0,0,0,0,0,0.1,0.013378263973315777,1
18,0,0,0,0,1,0,0,1,0,0,0.0,0.016728953585588555,1
