,T102,T146,T154,T156,T174,T202,T216,T24,T247,T43,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,5.769596999945239e-05,44
1,0,0,0,0,0,1,0,0,0,0,0.0,0.003359508391426687,3
2,0,0,0,0,0,0,0,0,1,0,0.0,0.0033885031849570577,8
3,0,0,0,0,0,0,1,0,0,0,0.0,0.0033885943909776066,7
4,0,0,1,0,0,0,0,0,0,0,0.0,0.003390487956602659,6
5,0,0,0,0,0,0,0,1,0,0,0.0,0.0034259915966234453,6
6,1,0,0,0,0,0,0,0,0,0,0.0,0.003436364715751714,3
7,0,0,0,0,1,0,0,0,0,0,0.0,0.003448871620342238,7
8,0,1,0,0,0,0,0,0,0,0,0.0,0.003491230881822737,4
9,0,0,0,1,0,0,0,0,0,0,0.0,0.005885049604758245,5
10,0,0,0,0,0,0,0,0,0,1,0.0,0.006715208270941562,2
11,0,0,0,1,0,0,0,0,0,0,0.1,0.005885049604758245,1
12,0,0,0,0,0,0,0,0,1,0,0.1,0.0033885031849570577,2
13,0,0,0,0,0,1,0,0,0,0,0.1,0.003359508391426687,1
14,0,0,1,0,0,0,0,1,0,0,0.0,0.013441673812262057,1
