,T112,T132,T1633,T270,T501,T514,T577,T774,T898,T964,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.012823329022053943,80
1,0,0,0,0,0,0,0,0,1,1,0.0,0.01843235335602078,4
2,0,0,0,0,0,0,0,0,1,0,0.0,0.018767156843434066,3
3,0,0,0,1,0,0,0,0,0,1,0.0,0.021096547183085203,1
4,0,0,0,0,0,0,0,1,0,1,0.0,0.021530600978232582,2
5,0,0,0,0,0,0,1,0,0,1,0.0,0.021663652872291425,3
6,0,0,1,0,0,0,0,0,0,0,0.0,0.022139811137062412,1
7,0,1,0,0,0,0,0,0,0,1,0.0,0.02228802893234907,1
8,0,0,1,0,0,0,0,0,0,1,0.0,0.022517636468779828,1
9,0,0,0,0,0,0,0,0,0,0,0.0,0.022812486603116612,1
10,0,1,0,0,0,0,0,0,0,0,0.0,0.025163396420190123,1
11,0,0,0,0,0,1,0,0,1,0,0.0,0.027322356943661256,1
12,0,0,0,1,0,0,0,0,0,1,0.2,0.021096547183085203,1
