,T1375,T1458,T213,T323,T534,T578,T611,T781,T966,T999,chain_break_fraction,energy,num_occurrences
0,0,1,0,0,0,0,0,0,0,0,0.0,0.016328392274279502,42
1,0,0,0,0,0,0,0,0,1,0,0.0,0.020663493462123872,15
2,0,0,0,0,0,0,0,0,0,1,0.0,0.02284826873908122,4
3,0,1,0,0,0,0,0,0,1,0,0.0,0.023291756631931088,3
4,1,0,0,0,0,0,0,0,0,0,0.0,0.02343228869508487,1
5,0,0,0,0,0,0,1,0,0,0,0.0,0.023864677730743047,10
6,0,1,0,0,0,0,0,0,0,1,0.0,0.024180788699214632,1
7,0,0,1,0,0,0,0,0,0,0,0.0,0.024364993252005793,1
8,1,1,0,0,0,0,0,0,0,0,0.0,0.0245630825688022,1
9,0,1,0,0,0,0,1,0,0,0,0.0,0.024577660086497987,2
10,0,1,1,0,0,0,0,0,0,0,0.0,0.02490860291033286,4
11,0,1,0,0,0,1,0,0,0,0,0.0,0.025701229745041958,1
12,0,1,0,1,0,0,0,0,0,0,0.0,0.025944267319086434,1
13,0,0,0,1,0,0,0,0,0,0,0.0,0.026094518926644487,1
14,0,1,0,0,0,0,0,1,0,0,0.0,0.026370610413167912,1
15,0,0,0,0,1,0,0,0,0,0,0.0,0.026591434577878353,1
16,0,0,0,0,0,0,1,0,1,0,0.0,0.027582472753119265,1
17,1,0,0,0,0,0,0,0,0,1,0.0,0.02917331769660301,1
18,0,0,0,1,0,0,0,0,1,0,0.0,0.02943918306396476,1
19,0,0,0,0,0,0,1,0,0,1,0.0,0.02952565684767789,1
20,0,0,0,0,1,0,0,0,1,0,0.0,0.0298541816858883,1
21,1,0,0,0,0,0,1,0,0,0,0.0,0.030059939176905456,1
22,0,0,0,1,0,0,0,0,0,1,0.0,0.03150679960473589,1
23,1,0,1,0,0,0,0,0,0,0,0.1,0.030514067843751994,1
24,1,0,0,1,0,0,0,0,0,0,0.0,0.032072413449376724,1
25,0,0,1,1,0,0,0,0,0,0,0.0,0.032952112895098765,1
26,0,0,0,0,1,0,1,0,0,1,0.0,0.045437131374861,1
