,T1330,T1454,T1603,T1649,T327,T369,T405,T58,T74,T905,chain_break_fraction,energy,num_occurrences
0,0,1,0,1,0,0,0,0,0,0,0.0,0.031553764376998514,42
1,1,0,0,1,0,0,0,0,0,0,0.0,0.033525162683683704,15
2,0,0,0,1,0,0,0,0,0,0,0.0,0.034617495075231444,5
3,1,1,0,0,0,0,0,0,0,0,0.0,0.03747964410616362,6
4,0,1,0,0,0,0,0,0,0,0,0.0,0.037915965767799764,4
5,0,0,0,1,0,1,0,0,0,0,0.0,0.03800424921990756,5
6,0,0,1,1,0,0,0,0,0,0,0.0,0.038899936544363814,4
7,0,0,0,1,0,0,0,0,0,1,0.0,0.03914521744079007,3
8,0,1,0,0,0,1,0,0,0,0,0.0,0.04181780584977156,3
9,0,0,0,1,0,0,0,0,1,0,0.0,0.042391598022906395,1
10,0,1,0,0,0,0,0,0,0,1,0.0,0.04297908039648138,3
11,0,0,1,1,0,0,0,0,0,0,0.1,0.038899936544363814,1
12,1,0,1,0,0,0,0,0,0,0,0.0,0.046529509362836535,2
13,1,0,0,0,0,0,0,0,0,1,0.0,0.04688482656050809,2
14,0,1,0,1,1,0,0,0,0,0,0.1,0.046416929933129736,1
15,0,0,1,0,0,0,0,0,0,0,0.0,0.050134480762858535,1
16,1,1,1,0,0,0,0,0,0,0,0.0,0.052284583415378796,1
17,0,0,1,1,1,0,0,0,0,0,0.0,0.05253713513588016,1
