,T1405,T1517,T2,T231,T270,T482,T685,T816,T883,T919,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,0,0,1,0,0,0.0,0.0269219825448189,65
1,1,0,0,0,0,0,0,0,0,0,0.0,0.03263041004423455,14
2,0,0,0,0,0,0,0,1,0,0,0.0,0.0334644429408103,8
3,1,0,0,0,0,0,0,0,0,1,0.0,0.03552440902568471,1
4,1,0,0,0,0,1,0,0,0,0,0.0,0.03830247307523637,2
5,1,1,0,0,0,0,0,0,0,0,0.0,0.03848631482419135,1
6,1,0,0,0,1,0,0,0,0,0,0.0,0.0394438654865764,1
7,0,0,0,0,1,0,0,1,0,0,0.0,0.04020348754640181,2
8,0,0,0,0,0,0,1,1,0,0,0.0,0.04031226399993535,3
9,1,0,0,0,0,0,1,1,0,0,0.0,0.04163572696944244,1
10,0,0,0,1,0,0,0,1,0,0,0.0,0.042194042300875964,1
11,0,0,0,0,0,0,0,0,0,1,0.0,0.045710577517018944,1
