,T147,T177,T208,T214,T247,T256,T285,T4,T6,T72,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.001520572418002577,39
1,0,0,0,0,0,0,0,0,1,0,0.0,0.003978768843034822,3
2,0,0,0,0,0,0,1,0,0,0,0.0,0.004394764279528458,7
3,0,0,0,0,0,0,0,0,0,1,0.0,0.00483659350673684,8
4,0,0,0,1,0,0,0,0,0,0,0.0,0.004841598690969973,5
5,0,0,1,0,0,0,0,0,0,0,0.0,0.004843136260206443,5
6,0,0,0,0,1,0,0,0,0,0,0.0,0.0048927722831569554,6
7,0,0,0,0,0,0,0,1,0,0,0.0,0.004948416660194603,8
8,0,0,0,0,0,1,0,0,0,0,0.0,0.0050864597570372885,9
9,1,0,0,0,0,0,0,0,0,0,0.0,0.006545508614194055,4
10,0,1,0,0,0,0,0,0,0,0,0.0,0.007742709642372152,1
11,0,0,0,0,1,0,0,0,0,0,0.1,0.0048927722831569554,1
12,0,0,0,0,0,0,0,0,1,1,0.0,0.01403122792094623,1
13,0,0,1,0,0,0,0,1,0,0,0.0,0.014949232133042008,1
14,0,0,0,0,0,0,0,0,1,0,0.1,0.003978768843034822,1
15,0,0,0,0,1,0,0,0,0,1,0.1,0.014914507853803854,1
