,T109,T113,T124,T130,T157,T166,T170,T39,T56,T90,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,5.4750214022899085e-06,39
1,0,0,0,0,0,0,0,0,1,0,0.0,0.003337863504429143,6
2,0,0,0,0,0,1,0,0,0,0,0.0,0.0033381196180194916,11
3,0,0,1,0,0,0,0,0,0,0,0.0,0.003338255935010524,5
4,0,0,0,0,1,0,0,0,0,0,0.0,0.003440453627992857,13
5,0,0,0,0,0,0,0,0,0,1,0.0,0.0035273596531149474,7
6,1,0,0,0,0,0,0,0,0,0,0.0,0.003528386490334873,2
7,0,1,0,0,0,0,0,0,0,0,0.0,0.0035378571657183624,6
8,0,0,0,0,0,0,1,0,0,0,0.0,0.0036032085137586937,2
9,0,0,0,0,0,0,0,1,0,0,0.0,0.003836365330019955,3
10,0,0,0,1,0,0,0,0,0,0,0.0,0.006671258380609797,2
11,0,0,0,0,1,0,0,0,0,0,0.1,0.003440453627992857,1
12,1,0,0,0,0,0,0,0,0,1,0.1,0.014095636744812658,1
13,0,0,0,0,1,0,0,1,0,0,0.1,0.014390941745044641,1
14,0,0,1,0,0,0,0,1,0,0,0.0,0.013851463498119537,1
