,T158,T162,T163,T220,T236,T238,T243,T7,T8,T87,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,7.988523591347866e-05,38
1,0,0,0,0,0,0,0,0,0,1,0.0,0.003352441647373917,11
2,0,0,0,0,0,0,1,0,0,0,0.0,0.003409705868867371,6
3,0,0,0,1,0,0,0,0,0,0,0.0,0.003411870312780037,9
4,0,0,0,0,0,0,0,1,0,0,0.0,0.003412594439079499,7
5,0,0,0,0,0,0,0,0,1,0,0.0,0.0034393132412824223,2
6,0,0,0,0,0,1,0,0,0,0,0.0,0.003467517808868975,2
7,0,0,1,0,0,0,0,0,0,0,0.0,0.003506522585788618,12
8,0,1,0,0,0,0,0,0,0,0,0.0,0.0037917463707676383,4
9,1,0,0,0,0,0,0,0,0,0,0.0,0.003951272023197017,4
10,0,0,0,0,1,0,0,0,0,0,0.0,0.006729950763763571,2
11,0,0,0,0,0,0,0,0,0,1,0.1,0.003352441647373917,2
12,0,0,1,0,0,0,0,0,0,0,0.1,0.003506522585788618,1
