,T113,T168,T173,T212,T216,T229,T245,T254,T4,T55,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,1.122910363460125e-05,43
1,0,0,0,0,0,0,0,0,0,1,0.0,0.003343130363541739,11
2,0,0,0,0,1,0,0,0,0,0,0.0,0.0033439007066749095,8
3,0,0,0,1,0,0,0,0,0,0,0.0,0.0033442008744975884,2
4,0,1,0,0,0,0,0,0,0,0,0.0,0.003362007604556115,6
5,0,0,0,0,0,0,0,0,1,0,0.0,0.003592036040083828,6
6,0,0,0,0,0,0,1,0,0,0,0.0,0.0036141190787870466,11
7,0,0,1,0,0,0,0,0,0,0,0.0,0.004046156594758439,3
8,1,0,0,0,0,0,0,0,0,0,0.0,0.004413139546146632,4
9,0,0,0,0,0,1,0,0,0,0,0.0,0.004769476122817664,3
10,0,0,0,0,0,0,0,1,0,0,0.0,0.006674863915719898,1
11,0,1,0,0,0,0,0,0,0,0,0.1,0.003362007604556115,1
12,0,1,0,0,0,0,0,0,0,1,0.0,0.013362583234445842,1
