,T108,T15,T181,T194,T230,T259,T26,T39,T77,T86,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0002863332084504034,45
1,0,0,0,0,0,0,0,0,0,1,0.0,0.003469178771859214,8
2,0,0,0,0,1,0,0,0,0,0,0.0,0.003613861219228168,4
3,0,0,0,0,0,1,0,0,0,0,0.0,0.003703716608230262,1
4,0,0,1,0,0,0,0,0,0,0,0.0,0.003849135512135068,14
5,0,0,0,0,0,0,0,0,1,0,0.0,0.003907586933139518,3
6,0,0,0,0,0,0,1,0,0,0,0.0,0.0047416589163689045,4
7,0,1,0,0,0,0,0,0,0,0,0.0,0.005065090385061691,10
8,1,0,0,0,0,0,0,0,0,0,0.0,0.006038499898208515,7
9,0,0,0,1,0,0,0,0,0,0,0.0,0.006862266578484111,3
10,0,0,0,0,1,0,0,1,0,0,0.0,0.016990111193020387,1
