,T108,T114,T118,T159,T236,T24,T243,T275,T286,T49,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,1,0,0.0,0.003341356369445579,30
1,0,0,0,0,0,0,0,0,0,0,0.0,0.003569377591976272,23
2,0,0,0,0,0,0,1,0,0,0,0.0,0.0068779423576100646,4
3,0,0,0,0,0,0,0,1,0,0,0.0,0.006884038096737248,12
4,0,0,0,1,0,0,0,0,0,0,0.0,0.0068851935612405345,4
5,0,0,1,0,0,0,0,0,0,0,0.0,0.006900478637061516,5
6,0,1,0,0,0,0,0,0,0,0,0.0,0.006967984099070928,3
7,0,0,0,0,0,0,0,0,0,1,0.0,0.006985785322341707,5
8,0,0,0,0,0,1,0,0,0,0,0.0,0.006989479811565252,7
9,1,0,0,0,0,0,0,0,0,0,0.0,0.007212201076701631,4
10,0,0,0,0,0,0,0,0,1,1,0.1,0.013471850078589594,1
11,0,0,0,0,0,0,0,0,0,1,0.1,0.006985785322341707,1
12,0,0,0,0,0,1,0,1,0,0,0.0,0.016980169158441034,1
