,T141,T147,T185,T19,T197,T2,T21,T54,T94,T98,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,6.539358421717818e-05,40
1,0,0,1,0,0,0,0,0,0,0,0.0,0.0033931275508826994,12
2,0,0,0,0,0,0,0,1,0,0,0.0,0.003403145684640462,3
3,1,0,0,0,0,0,0,0,0,0,0.0,0.003447679200087657,15
4,0,0,0,0,1,0,0,0,0,0,0.0,0.00347173047376682,7
5,0,0,0,0,0,1,0,0,0,0,0.0,0.003587502434338492,1
6,0,0,0,0,0,0,0,0,1,0,0.0,0.00393077104435857,4
7,0,0,0,1,0,0,0,0,0,0,0.0,0.004436109608819736,5
8,0,0,0,0,0,0,0,0,0,1,0.0,0.004735541481221663,1
9,0,0,0,0,0,0,1,0,0,0,0.0,0.004770651304803634,8
10,1,0,0,0,0,0,0,0,1,0,0.0,0.014313391511915784,1
11,0,0,0,0,1,0,0,0,1,0,0.0,0.014408098666963264,1
12,0,0,0,0,0,0,1,0,0,0,0.1,0.004770651304803634,1
13,0,0,1,0,0,0,0,1,0,0,0.1,0.013402687175348798,1
