,index,time,rate
0,12,38936.0,0.3043478260869565
1,33,26157.0,0.1373801916932907
2,49,10053.0,0.1530944625407166
3,69,10056.0,0.2441471571906354
4,70,7976.0,0.2416107382550335
5,74,11878.0,0.2289562289562289
6,77,15493.0,0.7272727272727273
7,79,5035.0,0.2458333333333333
8,82,44878.0,0.2784810126582278
9,86,78821.0,0.6428571428571429
10,9,45545.0,0.1852861035422343
11,20,15614.0,0.1866295264623955
12,46,15420.0,0.1573770491803278
13,48,32093.0,0.15359477124183
14,5,24265.0,0.1679790026246719
15,62,54721.0,1.0
16,65,31554.0,0.2341137123745819
17,67,3567.0,0.2382550335570469
18,84,126187.0,1.0
19,88,57947.0,0.25
