,Unnamed: 0,sample_list,selected_list,selected_num,selected_time,selected_rate,fval,qubit_num,spent_time(s),embedding_time(s),sampling_time(s),timing,problem_id,embedding_context,warnings
0,0,"[1, 56, 9, 8, 35, 88, 59, 86, 48, 61]",[86],1,[78821.0],[0.6428571428571429],0.0147993793658026,18,3.349156856536865,3.322276086536865,0.0757777690887451,"{'qpu_sampling_time': 11120.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 70.66, 'qpu_access_time': 26880.77, 'qpu_access_overhead_time': 2495.23, 'qpu_programming_time': 15760.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1881.0, 'post_processing_overhead_time': 1881.0}",0f38d0fb-0aad-43f9-ad94-d5fd8a6f15ad,"{'embedding': {'T56': (5306,), 'T1': (5365, 2082), 'T9': (5215, 2127), 'T8': (5321, 2097), 'T35': (5291,), 'T88': (5200, 2112), 'T59': (2067, 5350), 'T86': (2022, 2023), 'T48': (5260, 2052), 'T61': (2038, 2037)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.008487670433112875}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T88', 'T56'), ('T88', 'T9'), ('T86', 'T56'), ('T86', 'T9'), ('T86', 'T8'), ('T86', 'T35'), ('T86', 'T88'), ('T48', 'T88'), ('T48', 'T86')]}}]"
1,1,"[85, 0, 49, 12, 5, 65, 39, 46, 42, 55]",[],0,[],[],0.0093084430519939,16,3.1750597953796387,3.1480358253796386,0.0804836750030517,"{'qpu_sampling_time': 11264.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 72.1, 'qpu_access_time': 27023.97, 'qpu_access_overhead_time': 2186.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 243.0, 'post_processing_overhead_time': 243.0}",bc0552d5-656f-42b4-aced-c9f35ff0aa78,"{'embedding': {'T0': (1150,), 'T85': (1286, 4926), 'T49': (4956,), 'T12': (4971,), 'T5': (1195, 5000), 'T65': (1165,), 'T39': (4985, 1180), 'T46': (4910, 1121), 'T42': (4895, 1136), 'T55': (1271, 4941)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.007830911603560448}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T0', 'T85'), ('T12', 'T85'), ('T5', 'T85'), ('T65', 'T85'), ('T55', 'T85')]}}]"
2,2,"[71, 82, 28, 39, 16, 57, 26, 70, 7, 15]",[70],1,[7976.0],[0.2416107382550335],0.017312855674014,18,3.904222011566162,3.877917641566162,0.0733311176300048,"{'qpu_sampling_time': 10544.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 64.9, 'qpu_access_time': 26304.37, 'qpu_access_overhead_time': 1620.63, 'qpu_programming_time': 15760.37, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 159.0, 'post_processing_overhead_time': 159.0}",932244ad-c5dd-4b25-b589-9417ae526fcc,"{'embedding': {'T82': (1574, 5572), 'T71': (5663,), 'T28': (5722, 1529), 'T39': (5557, 1589), 'T16': (5648,), 'T57': (5618, 5617, 1619), 'T26': (1604, 5633, 5632), 'T70': (1514, 5678), 'T7': (1559,), 'T15': (1544,)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.010308907179828828}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T82', 'T71'), ('T16', 'T71'), ('T16', 'T82'), ('T57', 'T71'), ('T57', 'T82'), ('T57', 'T16'), ('T26', 'T71'), ('T26', 'T82'), ('T26', 'T16'), ('T26', 'T57'), ('T7', 'T71'), ('T7', 'T82'), ('T7', 'T16'), ('T7', 'T57'), ('T7', 'T26')]}}]"
3,3,"[52, 75, 66, 76, 62, 69, 38, 32, 54, 16]",[62],1,[54721.0],[1.0],0.0167939663228268,16,9.65495228767395,9.62694431767395,0.0737512111663818,"{'qpu_sampling_time': 12248.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 81.94, 'qpu_access_time': 28007.97, 'qpu_access_overhead_time': 1480.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 612.0, 'post_processing_overhead_time': 612.0}",745ae9d1-1e80-476f-83d9-28db4dae9151,"{'embedding': {'T75': (297, 5205), 'T52': (5251,), 'T66': (357, 5236), 'T76': (342, 5221), 'T62': (373, 5281), 'T69': (5266,), 'T38': (388, 5296), 'T32': (327,), 'T54': (282, 5190), 'T16': (312,)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.00959004219763401}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T66', 'T52'), ('T62', 'T52'), ('T62', 'T75'), ('T62', 'T66'), ('T62', 'T76'), ('T38', 'T52'), ('T38', 'T66'), ('T38', 'T62'), ('T32', 'T62'), ('T16', 'T52'), ('T16', 'T66'), ('T16', 'T62'), ('T16', 'T38')]}}]"
4,4,"[23, 51, 41, 15, 83, 37, 59, 35, 61, 19]",[],0,[],[],0.0096227510798795,17,7.533550024032593,7.509645654032592,0.0706329345703125,"{'qpu_sampling_time': 8144.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 40.9, 'qpu_access_time': 23904.37, 'qpu_access_overhead_time': 2508.63, 'qpu_programming_time': 15760.37, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 201.0, 'post_processing_overhead_time': 201.0}",fadfcf86-c706-49db-87d8-76943e89e390,"{'embedding': {'T51': (5642, 479), 'T23': (494,), 'T41': (5582, 464), 'T15': (629, 5597), 'T83': (5627,), 'T37': (5507, 524), 'T59': (5657, 5658, 614), 'T35': (509,), 'T61': (539, 5492), 'T19': (5612,)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.008276458917122186}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T51', 'T23'), ('T41', 'T51'), ('T83', 'T23'), ('T83', 'T51'), ('T83', 'T41'), ('T83', 'T15'), ('T35', 'T51'), ('T35', 'T41'), ('T35', 'T83')]}}]"
5,5,"[88, 27, 79, 76, 4, 70, 80, 33, 3, 38]",[80],1,[29406.0],[0.7043010752688172],0.0146277828113117,16,3.083995819091797,3.060211449091797,0.1064748764038086,"{'qpu_sampling_time': 8024.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 39.7, 'qpu_access_time': 23784.37, 'qpu_access_overhead_time': 2833.63, 'qpu_programming_time': 15760.37, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 841.0, 'post_processing_overhead_time': 841.0}",d5961983-07c2-4aaf-a2e3-b49a2236724d,"{'embedding': {'T27': (2445, 3133), 'T88': (2386,), 'T79': (2400, 3102), 'T76': (3163,), 'T4': (2476, 3207), 'T70': (3178,), 'T80': (2371,), 'T33': (2461, 3192), 'T3': (2430, 3148), 'T38': (3117, 2415)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.009316152539156068}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T27', 'T88'), ('T4', 'T88'), ('T4', 'T27'), ('T80', 'T88'), ('T80', 'T27'), ('T80', 'T4'), ('T33', 'T88'), ('T3', 'T88'), ('T3', 'T27'), ('T3', 'T4'), ('T38', 'T88'), ('T38', 'T4')]}}]"
6,6,"[17, 32, 60, 11, 23, 12, 25, 51, 20, 38]",[11],1,[8620.0],[0.3005464480874317],0.0130610054308446,18,3.318873167037964,3.292353197037964,0.0833861827850341,"{'qpu_sampling_time': 10760.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 67.06, 'qpu_access_time': 26519.97, 'qpu_access_overhead_time': 1287.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 212.0, 'post_processing_overhead_time': 212.0}",f621c335-e388-46c1-873a-50eed31f7016,"{'embedding': {'T32': (5351, 2218), 'T17': (2248, 2247), 'T60': (5381,), 'T11': (5396,), 'T23': (5426, 2158), 'T12': (2203, 5261), 'T25': (2232, 2233), 'T51': (2188, 5276), 'T20': (2143, 5411), 'T38': (2173, 5366)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.010265638609143892}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T32', 'T17'), ('T12', 'T17'), ('T12', 'T32'), ('T25', 'T17'), ('T25', 'T32'), ('T25', 'T12'), ('T51', 'T17'), ('T51', 'T12'), ('T51', 'T25'), ('T38', 'T17'), ('T38', 'T12'), ('T38', 'T25'), ('T38', 'T51')]}}]"
7,7,"[45, 9, 60, 18, 8, 68, 15, 63, 87, 28]",[],0,[],[],0.0107709238317396,16,7.283480167388916,7.256816197388916,0.0934162139892578,"{'qpu_sampling_time': 10904.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 68.5, 'qpu_access_time': 26663.97, 'qpu_access_overhead_time': 741.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 217.0, 'post_processing_overhead_time': 217.0}",790a68f3-9ed2-4720-958a-35bcb3d715c2,"{'embedding': {'T9': (3350, 1082), 'T45': (1006,), 'T60': (3214, 976), 'T18': (3364, 947), 'T8': (3335, 1097), 'T68': (3379, 932), 'T15': (3305,), 'T63': (961, 3229), 'T87': (991,), 'T28': (3320,)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.008802147024480183}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T9', 'T45'), ('T8', 'T9'), ('T68', 'T9'), ('T68', 'T8'), ('T15', 'T9'), ('T87', 'T45'), ('T87', 'T9'), ('T87', 'T8'), ('T87', 'T68'), ('T87', 'T15')]}}]"
8,8,"[48, 39, 23, 56, 75, 36, 74, 80, 47, 20]",[80],1,[29406.0],[0.7043010752688172],0.0144417483794705,17,3.208066940307617,3.182338170307617,0.0720188617706298,"{'qpu_sampling_time': 9968.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 59.14, 'qpu_access_time': 25728.77, 'qpu_access_overhead_time': 1734.23, 'qpu_programming_time': 15760.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 175.0, 'post_processing_overhead_time': 175.0}",e6ca1f66-bed1-436d-97db-8deffedae869,"{'embedding': {'T39': (2429, 5622), 'T48': (2294,), 'T23': (5652, 2279), 'T56': (5667, 2264), 'T75': (5592,), 'T36': (5562, 5561, 2354), 'T74': (5637, 2324), 'T80': (5607,), 'T47': (2309,), 'T20': (5517, 2339)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.009518751210100974}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T56', 'T48'), ('T36', 'T48'), ('T36', 'T23'), ('T36', 'T56'), ('T80', 'T48'), ('T80', 'T23'), ('T80', 'T56'), ('T80', 'T36'), ('T47', 'T48'), ('T47', 'T56'), ('T47', 'T36'), ('T47', 'T80')]}}]"
9,9,"[51, 11, 10, 23, 88, 77, 32, 21, 63, 76]",[77],1,[15493.0],[0.7272727272727273],0.0125767224239649,17,3.18609881401062,3.15854684401062,0.077639102935791,"{'qpu_sampling_time': 11792.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 77.38, 'qpu_access_time': 27551.97, 'qpu_access_overhead_time': 1175.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 2178.0, 'post_processing_overhead_time': 2178.0}",1cb76076-0a75-4269-9462-12d8fb9b13b3,"{'embedding': {'T11': (5348,), 'T51': (5423, 1618), 'T10': (1663,), 'T23': (1768, 5393), 'T88': (1648, 5258), 'T77': (1633, 5378), 'T32': (1692, 1693, 5304), 'T21': (5363,), 'T63': (1603, 5408), 'T76': (1678,)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.008748230441810083}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T88', 'T51'), ('T88', 'T10'), ('T88', 'T23'), ('T77', 'T88'), ('T32', 'T88'), ('T21', 'T51'), ('T21', 'T88'), ('T21', 'T77'), ('T21', 'T32')]}}]"
