,T1,T141,T142,T182,T189,T238,T255,T282,T71,T92,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,1.1613668754808916e-05,33
1,0,0,0,1,0,0,0,0,0,0,0.0,0.003352522839031737,8
2,0,0,0,0,0,0,0,0,1,0,0.0,0.0033554904591216747,7
3,0,1,0,0,0,0,0,0,0,0,0.0,0.0033995036582082088,10
4,0,0,0,0,0,0,0,1,0,0,0.0,0.003417125566556263,3
5,0,0,0,0,0,0,1,0,0,0,0.0,0.0034200565832950515,12
6,0,0,1,0,0,0,0,0,0,0,0.0,0.0034423735989979752,6
7,1,0,0,0,0,0,0,0,0,0,0.0,0.0036190213852352,7
8,0,0,0,0,0,1,0,0,0,0,0.0,0.0036852095760173797,6
9,0,0,0,0,0,0,0,0,0,1,0.0,0.0042715722896091105,7
10,0,0,0,0,1,0,0,0,0,0,0.1,0.006676051939266777,1
