,index,time,rate
0,11,55332.0,0.2121212121212121
1,1103,104445.0,0.5333333333333333
2,1149,103676.0,0.6
3,1160,101864.0,0.5333333333333333
4,1221,104393.0,0.7142857142857143
5,1277,60660.0,1.0
6,1293,78058.0,0.8571428571428571
7,1404,69997.0,0.6153846153846154
8,1445,81442.0,0.6666666666666666
9,1531,612686.0,0.3636363636363636
10,1548,64061.0,0.1428571428571428
11,1619,59803.0,0.3
12,543,55001.0,0.5625
13,697,54791.0,0.1304347826086956
14,776,55913.0,0.35
15,1020,70137.0,1.0
16,1051,49434.0,0.2857142857142857
17,1117,99793.0,0.5625
18,1184,100840.0,0.6666666666666666
19,1223,101339.0,0.4285714285714285
20,1236,108096.0,1.0
21,1297,72168.0,0.8333333333333334
22,1417,71926.0,0.5384615384615384
23,1464,74450.0,0.9411764705882352
24,1526,56198.0,0.5
25,1643,59057.0,0.25
26,25,56856.0,0.3333333333333333
27,345,55729.0,0.2083333333333333
28,413,56392.0,0.5555555555555556
29,517,54597.0,0.5
30,986,180273.0,0.8333333333333334
31,1076,38987.0,0.7307692307692307
32,1342,70761.0,0.5416666666666666
33,1418,77330.0,1.0
34,143,55764.0,0.0588235294117647
35,1448,77728.0,0.6666666666666666
36,1552,60135.0,0.1428571428571428
37,1602,58383.0,1.0
38,182,78085.0,0.6
39,186,78369.0,0.8
40,191,87494.0,0.8
41,362,55111.0,0.0952380952380952
42,364,56776.0,1.0
43,611,54636.0,0.2222222222222222
44,613,57544.0,0.1666666666666666
45,8,57262.0,0.2121212121212121
46,821,56300.0,0.21875
47,873,56845.0,0.3
48,885,54317.0,1.0
49,978,119431.0,0.9142857142857144
50,1049,63636.0,0.2857142857142857
51,1127,104515.0,0.5333333333333333
52,1136,100712.0,0.6666666666666666
53,1146,104676.0,0.7647058823529411
54,1161,103574.0,0.7368421052631579
55,1204,102494.0,0.4285714285714285
56,1227,89036.0,0.6666666666666666
57,1270,57381.0,1.0
58,1424,78698.0,0.8333333333333334
59,1467,55935.0,0.6153846153846154
60,1607,591670.0,1.0
61,1617,60745.0,0.6666666666666666
62,172,69185.0,0.75
63,236,55209.0,0.1034482758620689
64,444,54965.0,0.4838709677419355
65,480,55333.0,0.2592592592592592
66,61,56191.0,0.3846153846153846
67,72,56787.0,0.5416666666666666
68,808,56156.0,0.25
69,831,54697.0,0.3870967741935484
70,883,55906.0,0.2941176470588235
71,90,57065.0,0.238095238095238
72,943,55689.0,0.3684210526315789
73,1089,107336.0,0.7058823529411765
74,1456,632303.0,1.0
75,1639,603207.0,0.75
76,170,68607.0,0.75
77,357,57295.0,0.24
78,532,55624.0,0.3333333333333333
79,597,59221.0,0.238095238095238
80,672,55536.0,1.0
81,673,59078.0,0.2222222222222222
82,686,55303.0,0.1666666666666666
83,816,57601.0,0.9565217391304348
84,1115,69823.0,0.7058823529411765
85,1137,104529.0,0.5333333333333333
86,1143,102071.0,0.7894736842105263
87,1165,106431.0,0.9047619047619048
88,1169,106758.0,0.9
89,1199,69753.0,0.5555555555555556
90,1222,107313.0,0.625
91,1237,124666.0,1.0
92,1264,58743.0,0.4166666666666667
93,1326,71318.0,0.4864864864864865
94,1368,92666.0,0.25
95,14,63852.0,0.7407407407407407
96,1537,80491.0,0.8378378378378378
97,1630,715030.0,1.0
98,178,78861.0,0.6
99,252,55581.0,0.0666666666666666
100,374,49913.0,0.1428571428571428
101,419,57406.0,0.3043478260869565
102,839,56937.0,1.0
103,850,56037.0,0.25
104,968,108727.0,1.0
105,1069,75507.0,0.8571428571428571
106,1231,130785.0,1.0
107,1235,115220.0,1.0
108,1589,598832.0,0.5
109,1628,715169.0,1.0
110,166,69960.0,0.6
111,249,54366.0,0.2962962962962963
112,296,56380.0,1.0
113,829,54939.0,0.5
114,1017,71854.0,1.0
115,1141,108340.0,0.5333333333333333
116,1450,623159.0,1.0
117,1474,573624.0,0.4
118,1541,621759.0,0.25
119,1542,614656.0,0.25
120,168,73960.0,0.75
121,218,58132.0,0.32
122,317,56754.0,0.0909090909090909
123,336,55642.0,0.4090909090909091
124,435,54703.0,0.4705882352941176
125,540,56986.0,0.2941176470588235
126,80,56602.0,0.3125
127,813,54987.0,0.6086956521739131
128,913,56755.0,0.3571428571428571
129,1012,65224.0,0.3333333333333333
130,1095,111163.0,0.6875
131,1138,104564.0,0.625
132,1338,70987.0,0.8837209302325582
133,1413,72778.0,0.4375
134,1471,58264.0,0.9333333333333332
135,1627,695419.0,1.0
136,169,67940.0,0.75
137,184,69089.0,0.8
138,214,56933.0,0.16
139,24,54792.0,1.0
140,33,55266.0,0.25
141,476,54731.0,0.44
142,535,54322.0,0.0625
143,553,55067.0,0.5625
144,740,54940.0,0.3181818181818182
145,893,58051.0,0.3125
146,1053,67313.0,0.1666666666666666
147,1123,104208.0,0.631578947368421
148,1128,103172.0,0.5333333333333333
149,1241,147242.0,1.0
150,1242,128500.0,1.0
151,1351,71853.0,0.4054054054054054
152,1360,73336.0,0.4054054054054054
153,1455,629629.0,1.0
154,1633,578420.0,0.4615384615384615
155,1656,62898.0,0.5
156,1659,61682.0,0.4
157,1662,168640.0,1.0
158,318,54796.0,0.0909090909090909
159,342,56142.0,0.12
160,551,54804.0,0.3125
161,707,56013.0,0.0869565217391304
162,712,55885.0,0.1739130434782608
163,78,56203.0,0.52
164,827,57548.0,0.3103448275862069
165,833,56561.0,0.5185185185185185
166,862,56763.0,0.6428571428571429
167,1130,104695.0,0.5333333333333333
168,1134,104306.0,0.5333333333333333
169,1158,46318.0,0.631578947368421
170,1453,640479.0,1.0
171,1493,609934.0,0.3333333333333333
172,1605,597047.0,0.3333333333333333
173,334,57036.0,0.3125
174,394,55455.0,0.1904761904761904
175,468,55235.0,0.3846153846153846
176,828,55850.0,0.4571428571428571
177,845,56017.0,0.3333333333333333
178,856,56454.0,0.6875
179,867,56242.0,0.3
180,108,55845.0,0.0434782608695652
181,1113,100698.0,0.6470588235294118
182,1151,102597.0,0.7619047619047619
183,1170,101633.0,0.7777777777777778
184,1196,70188.0,0.2
185,1212,104987.0,0.4285714285714285
186,1303,2952.0,0.2727272727272727
187,1332,71054.0,0.4166666666666667
188,1492,585120.0,0.25
189,1640,613325.0,1.0
190,1647,587727.0,0.6153846153846154
191,216,56181.0,0.2307692307692307
192,237,56147.0,0.358974358974359
193,254,54933.0,0.28125
194,268,55937.0,0.5625
195,292,55231.0,0.0909090909090909
196,590,55910.0,0.3529411764705882
197,713,56551.0,0.1739130434782608
198,760,55033.0,0.1304347826086956
199,863,54789.0,0.5714285714285714
200,958,54328.0,0.375
201,984,345042.0,0.7272727272727273
202,1027,61478.0,0.5555555555555556
203,1045,74953.0,0.1428571428571428
204,1080,107799.0,0.6
205,1224,104825.0,0.4285714285714285
206,1238,105329.0,1.0
207,1282,18575.0,0.5652173913043478
208,1305,585825.0,0.6
209,1397,70578.0,0.3076923076923077
210,1654,692692.0,1.0
211,215,55591.0,0.16
212,27,46704.0,0.1724137931034483
213,565,56162.0,0.6470588235294118
214,644,55497.0,0.1666666666666666
215,69,57849.0,0.4074074074074074
216,1006,65706.0,0.6363636363636364
217,1010,72748.0,0.375
218,1133,103439.0,0.6875
219,1229,110236.0,1.0
220,1319,72907.0,0.5714285714285714
221,1324,71708.0,0.4411764705882353
222,1427,60990.0,0.2307692307692307
223,1479,572364.0,0.9761904761904762
224,267,55403.0,0.2413793103448276
225,849,53868.0,0.25
226,974,141822.0,0.5714285714285714
227,1145,102207.0,0.6842105263157895
228,1269,61646.0,0.1739130434782608
229,1405,79729.0,1.0
230,1475,16543.0,0.375
231,15,62456.0,0.4642857142857143
232,1580,623463.0,0.2857142857142857
233,1601,60422.0,0.4285714285714285
234,1610,573835.0,0.6428571428571429
235,1637,609667.0,0.8
236,1648,63683.0,1.0
237,207,56815.0,0.16
238,248,54924.0,1.0
239,281,55301.0,0.4285714285714285
240,810,55258.0,0.1052631578947368
241,920,67013.0,0.3333333333333333
242,956,54539.0,0.375
243,1050,65838.0,0.375
244,1120,99309.0,0.5833333333333334
245,1150,102245.0,0.6
246,1166,103341.0,0.6875
247,1400,69589.0,0.3076923076923077
248,1443,71155.0,0.7
249,1462,60610.0,0.7777777777777778
250,1469,72239.0,0.8823529411764706
251,164,89267.0,0.8461538461538461
252,175,73102.0,0.75
253,282,55351.0,0.8275862068965517
254,379,55230.0,0.3809523809523809
255,380,57067.0,0.375
256,526,55607.0,0.3157894736842105
257,608,57744.0,0.35
258,1057,64675.0,0.1666666666666666
259,1077,117682.0,0.6
260,1274,60488.0,0.75
261,1286,77857.0,0.2666666666666666
262,1295,59479.0,0.8571428571428571
263,1581,586876.0,0.375
264,1634,60914.0,0.2
265,1655,75261.0,0.7142857142857143
266,210,55444.0,0.16
267,637,55145.0,0.2222222222222222
268,1183,103420.0,0.7333333333333333
269,1232,111052.0,1.0
270,1260,58866.0,0.6111111111111112
271,1315,72720.0,0.2666666666666666
272,1439,75331.0,0.75
273,1481,572906.0,0.4
274,1573,460341.0,0.5
275,165,66316.0,0.8333333333333334
276,310,55398.0,0.2272727272727272
277,363,55713.0,0.95
278,542,54970.0,0.3125
279,582,56526.0,0.1176470588235294
280,702,54367.0,0.0869565217391304
281,919,98916.0,0.4
282,930,70247.0,0.25
283,996,68403.0,0.5
284,1144,86130.0,0.6666666666666666
285,1148,103064.0,0.7058823529411765
286,1311,70029.0,0.2333333333333333
287,1406,79329.0,0.625
288,1582,617987.0,1.0
289,283,56343.0,0.3870967741935484
290,470,54526.0,0.4782608695652174
291,653,54233.0,0.1666666666666666
292,67,56228.0,0.2307692307692307
293,950,53904.0,0.95
294,967,104037.0,1.0
295,982,106450.0,0.9411764705882352
296,1121,101922.0,0.6470588235294118
297,1182,104512.0,0.6
298,1243,84936.0,0.3
299,1250,76455.0,0.25
300,1454,647816.0,1.0
301,515,58126.0,0.4444444444444444
302,623,56121.0,0.1666666666666666
303,775,57089.0,0.75
304,939,54655.0,0.4782608695652174
305,954,344992.0,1.0
306,955,155379.0,1.0
307,1026,74064.0,0.4285714285714285
308,1078,100383.0,0.6
309,1588,575013.0,0.4666666666666667
310,1625,562651.0,0.8461538461538461
311,174,69009.0,0.75
312,22,57046.0,0.2121212121212121
313,851,56497.0,0.25
314,1005,62458.0,0.5454545454545454
315,1090,108964.0,0.5333333333333333
316,1091,107015.0,0.5333333333333333
317,1214,103810.0,0.4285714285714285
318,1228,74889.0,0.6666666666666666
319,1233,107516.0,1.0
320,1288,660800.0,0.3333333333333333
321,1432,73217.0,0.7692307692307693
322,1446,71270.0,0.5454545454545454
323,1502,569702.0,1.0
324,16,59522.0,0.2121212121212121
325,1614,579019.0,0.9333333333333332
326,1622,61279.0,0.4
327,1636,572348.0,0.3636363636363636
328,171,76760.0,0.75
329,194,57791.0,0.25
330,222,55643.0,0.8095238095238095
331,327,58743.0,0.1904761904761904
332,525,56440.0,0.0588235294117647
333,857,55223.0,0.6428571428571429
334,979,102229.0,1.0
335,1016,71097.0,0.6
336,1180,103747.0,1.0
337,1327,72551.0,0.5135135135135135
338,1560,56245.0,0.1428571428571428
339,190,69986.0,0.6
340,198,26714.0,0.391304347826087
341,306,58991.0,0.4545454545454545
342,576,57614.0,0.2941176470588235
343,832,54464.0,0.3448275862068966
344,896,56093.0,1.0
345,931,67183.0,1.0
346,1029,73615.0,0.1428571428571428
347,1052,62766.0,0.1666666666666666
348,1068,75418.0,1.0
349,1075,61787.0,1.0
350,1106,103465.0,0.5333333333333333
