,Unnamed: 0,sample_list,selected_list,selected_num,selected_time,selected_rate,fval,qubit_num,spent_time(s),embedding_time(s),sampling_time(s),timing,problem_id,embedding_context,warnings
0,0,"[172, 93, 41, 22, 123, 168, 11, 91, 250, 169, 76, 262, 106, 213, 196, 236, 286, 160, 229, 71]",[286],1,[17009.0],[1.0],0.0008431306261607,54,5.451983451843262,5.425888281843262,3.2740979194641118,"{'qpu_sampling_time': 10334.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 62.8, 'qpu_access_time': 26095.17, 'qpu_access_overhead_time': 2116.83, 'qpu_programming_time': 15761.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 361.0, 'post_processing_overhead_time': 361.0}",827d399f-fe90-47e8-946f-f76460c8f3a4,"{'embedding': {'T93': (3159, 1471, 3158), 'T172': (1622, 1621), 'T41': (1666, 3428, 1667), 'T22': (3263, 1606), 'T123': (1441, 3218, 3217), 'T168': (3278, 1576), 'T11': (3098, 1531, 1530), 'T91': (1680, 3368, 1681), 'T250': (1456, 3233, 3232), 'T169': (3443, 1651, 1652), 'T76': (3187, 3188), 'T262': (3323, 1741, 3324), 'T106': (1756, 1786, 3308, 3309), 'T213': (1561, 3248), 'T196': (3383, 1695, 1697, 1696), 'T236': (1591, 3293), 'T286': (3202, 3203), 'T160': (1486, 3174, 3173), 'T229': (1637, 1636), 'T71': (1546, 1545, 3113)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.002688931371654985}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T11', 'T41'), ('T236', 'T41')]}}]"
1,1,"[27, 118, 214, 26, 181, 190, 112, 235, 79, 83, 201, 212, 276, 91, 45, 185, 187, 199, 274, 88]",[],0,[],[],6.061708995649736e-05,52,5.619796276092529,5.591970306092529,3.437307834625244,"{'qpu_sampling_time': 12064.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 80.1, 'qpu_access_time': 27825.97, 'qpu_access_overhead_time': 1579.03, 'qpu_programming_time': 15761.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 405.0, 'post_processing_overhead_time': 405.0}",d4b29301-1df1-4efe-aab5-8182f24a433e,"{'embedding': {'T118': (586, 3198, 3197), 'T27': (3243, 765, 766), 'T214': (3018, 691, 690), 'T26': (3078, 630), 'T181': (3124, 3123), 'T190': (3213, 705, 706), 'T112': (571, 3183, 3182), 'T235': (735, 736), 'T79': (3093, 780), 'T83': (810, 3047, 3048), 'T201': (3063, 645), 'T212': (3169, 615, 3168), 'T276': (3139, 3138), 'T91': (795, 3108), 'T45': (661, 2973, 660), 'T185': (750, 3258, 751), 'T187': (3154, 600, 3153), 'T199': (3032, 3033, 825), 'T274': (2988, 676, 675), 'T88': (720, 721)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0027547117385818354}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T83', 'T235'), ('T276', 'T235')]}}]"
2,2,"[6, 62, 24, 89, 15, 217, 219, 12, 253, 234, 16, 286, 244, 264, 177, 1, 87, 189, 27, 21]",[286],1,[17009.0],[1.0],0.0011676135671137,53,5.437826633453369,5.410385463453369,3.3111765384674072,"{'qpu_sampling_time': 11680.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 76.26, 'qpu_access_time': 27441.17, 'qpu_access_overhead_time': 883.83, 'qpu_programming_time': 15761.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1892.0, 'post_processing_overhead_time': 1892.0}",950e5e4d-c87a-437d-b23a-12a934866c43,"{'embedding': {'T62': (2605, 5098, 2606), 'T6': (5023, 5022), 'T24': (2456, 4873, 2455), 'T89': (4934, 2381, 4933), 'T15': (2531, 4903), 'T217': (2516, 2515), 'T219': (2321, 5008, 5007), 'T12': (2485, 5128, 2486), 'T253': (2651, 4963, 4964), 'T234': (5083, 2546, 2547), 'T16': (2440, 5113, 2441), 'T286': (4949, 2396, 4948), 'T244': (5038, 5037), 'T264': (2576, 4918), 'T177': (2500, 2501), 'T1': (2351, 4993, 4992), 'T87': (4798, 2470, 2471), 'T189': (5068, 2590, 2591), 'T27': (2561, 5053), 'T21': (4978, 4979, 2666)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.002693804521119638}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T177', 'T234')]}}]"
3,3,"[212, 101, 94, 162, 126, 198, 118, 271, 279, 280, 218, 75, 108, 226, 103, 145, 106, 193, 60, 116]",[],0,[],[],0.0007277487302115,57,5.408970355987549,5.382275985987548,3.1057045459747314,"{'qpu_sampling_time': 10934.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 68.8, 'qpu_access_time': 26694.37, 'qpu_access_overhead_time': 1616.63, 'qpu_programming_time': 15760.37, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 230.0, 'post_processing_overhead_time': 230.0}",7973b1ed-272e-4fe1-9cc9-99dffbb0d01a,"{'embedding': {'T101': (1247, 1246, 3186), 'T212': (3277, 1336, 3276), 'T94': (3441, 1231, 1232), 'T162': (1351, 3396, 1352), 'T126': (1186, 3292, 3291), 'T198': (1217, 3380, 3381), 'T118': (3201, 1397, 1396), 'T271': (1216, 1457, 3321, 3322), 'T279': (3351, 3352), 'T280': (1291, 1292), 'T218': (1382, 3231, 1381), 'T75': (1141, 3216, 3215), 'T108': (3157, 1306, 1307), 'T226': (3307, 1127, 3306), 'T103': (3366, 1321), 'T145': (1366, 3246, 3247), 'T106': (3262, 3261, 1171), 'T193': (3096, 1276, 1277), 'T60': (3337, 3336), 'T116': (1261, 3426, 1262)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0025880820014410337}",[]
4,4,"[258, 84, 136, 41, 268, 283, 29, 170, 45, 269, 173, 234, 144, 204, 226, 214, 128, 191, 276, 56]",[],0,[],[],0.0002797088638529,54,7.416229486465454,7.388044716465454,5.28105092048645,"{'qpu_sampling_time': 12424.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 83.7, 'qpu_access_time': 28184.77, 'qpu_access_overhead_time': 8368.23, 'qpu_programming_time': 15760.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 251.0, 'post_processing_overhead_time': 251.0}",88fd4f71-7fbf-4546-9b7f-147f0b82d7a9,"{'embedding': {'T84': (1946, 5066, 5065), 'T258': (1916, 5081, 5080), 'T136': (5006, 1976, 5005), 'T41': (2156, 4961), 'T268': (4916, 2081, 2080), 'T283': (5156, 2037, 2036), 'T29': (2022, 2021, 4946), 'T170': (4931, 2126, 2125), 'T45': (1901, 5051, 5050), 'T269': (5125, 5126), 'T173': (5036, 2051, 5035), 'T234': (4991, 2111, 4990), 'T144': (4901, 2096, 2095), 'T204': (4976, 2141), 'T226': (2186, 2187), 'T214': (5021, 1961, 5020), 'T128': (5111, 5110), 'T191': (2007, 5096, 5095), 'T276': (2171, 2172), 'T56': (5141, 2065, 2066)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0026812486672714987}",[]
5,5,"[73, 37, 181, 65, 278, 45, 245, 89, 17, 102, 148, 227, 214, 193, 125, 34, 140, 58, 13, 136]",[],0,[],[],4.312437353453607e-05,54,5.728914260864258,5.7025546908642575,3.433553695678711,"{'qpu_sampling_time': 10600.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 65.46, 'qpu_access_time': 26359.57, 'qpu_access_overhead_time': 2362.43, 'qpu_programming_time': 15759.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 190.0, 'post_processing_overhead_time': 190.0}",9f61ea81-e1cf-49a5-9a11-a71fb6a3b124,"{'embedding': {'T37': (1369, 3787), 'T73': (1474, 1475, 3817), 'T181': (1430, 1429), 'T65': (1415, 1414), 'T278': (1324, 3863, 3862), 'T45': (3712, 1385, 1384), 'T245': (1580, 3877, 3878), 'T89': (3997, 1504, 1505), 'T17': (3921, 3922), 'T102': (3697, 1400, 1399), 'T148': (1310, 3848, 3847), 'T227': (3772, 1354, 3771), 'T214': (3832, 1534, 3833), 'T193': (3906, 3907), 'T125': (1459, 3982, 1460), 'T34': (1549, 3756, 3757), 'T140': (1489, 3967, 1490), 'T58': (1444, 3937, 1445), 'T13': (1339, 3893, 3892), 'T136': (3802, 1519)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.002623581294369478}",[]
6,6,"[251, 214, 207, 212, 81, 266, 30, 59, 242, 95, 93, 7, 222, 178, 48, 68, 236, 105, 187, 223]",[],0,[],[],1.9499549995944862e-05,57,5.512946128845215,5.485481358845215,3.4110240936279297,"{'qpu_sampling_time': 11704.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 76.5, 'qpu_access_time': 27464.77, 'qpu_access_overhead_time': 1947.23, 'qpu_programming_time': 15760.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 2158.0, 'post_processing_overhead_time': 2158.0}",5e475bf3-ed95-4769-91ef-886bdcc28ceb,"{'embedding': {'T214': (806, 805, 4970, 4969), 'T251': (866, 4864, 865), 'T207': (4923, 4925, 790, 4924), 'T212': (731, 4999, 4998), 'T81': (880, 881), 'T266': (761, 4940, 4939), 'T30': (4894, 4893), 'T59': (5044, 956), 'T242': (5059, 926), 'T95': (895, 4954, 896), 'T93': (4774, 850, 851), 'T7': (970, 5089, 971), 'T222': (4879, 911, 910), 'T178': (776, 4984, 4983), 'T48': (746, 5014, 5013), 'T68': (5119, 835, 836), 'T236': (5074, 985, 986), 'T105': (5104, 820, 821), 'T187': (4908, 4909), 'T223': (941, 5028, 5029)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.002634642386425986}",[]
7,7,"[27, 163, 285, 80, 7, 185, 143, 147, 212, 24, 199, 77, 254, 171, 156, 187, 4, 127, 63, 9]",[],0,[],[],6.896450775902783e-05,57,5.727577686309815,5.698962516309815,3.5386037826538086,"{'qpu_sampling_time': 12854.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 88.0, 'qpu_access_time': 28615.17, 'qpu_access_overhead_time': 590.83, 'qpu_programming_time': 15761.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 163.0, 'post_processing_overhead_time': 163.0}",b948ea97-4851-47c1-ae90-af390c4e15e6,"{'embedding': {'T163': (280, 4696, 279), 'T27': (264, 4771, 4772), 'T285': (190, 4726, 4725), 'T80': (400, 4861), 'T7': (415, 4741, 4742), 'T185': (384, 385), 'T143': (445, 4666, 444), 'T147': (4636, 355, 354), 'T212': (4711, 205, 4710), 'T24': (4831, 235, 4830), 'T199': (4591, 340, 339), 'T77': (4815, 459, 4816), 'T254': (249, 4800, 4801), 'T171': (4757, 220, 4756), 'T156': (4875, 325, 4876), 'T187': (370, 369), 'T4': (490, 4845, 4846), 'T127': (4785, 4787, 4786), 'T63': (4681, 295, 294), 'T9': (430, 4651, 429)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0025931657053831643}",[]
8,8,"[222, 138, 111, 96, 4, 53, 104, 19, 156, 145, 48, 93, 108, 163, 232, 185, 187, 160, 274, 31]",[],0,[],[],0.0009840445634214,54,5.436115741729736,5.407215771729736,3.147436141967773,"{'qpu_sampling_time': 13140.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 90.86, 'qpu_access_time': 28899.97, 'qpu_access_overhead_time': 776.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1619.0, 'post_processing_overhead_time': 1619.0}",82047fe4-7054-44cd-b987-1454ba8c5742,"{'embedding': {'T138': (694, 4023, 695), 'T222': (664, 4038, 665), 'T111': (3918, 545, 3917), 'T96': (3962, 800, 3963), 'T4': (3993, 3752, 680, 679), 'T53': (620, 619), 'T104': (4068, 725, 726), 'T19': (3827, 3828, 770), 'T156': (575, 3858), 'T145': (3767, 650, 649), 'T48': (3812, 755, 3813), 'T93': (3888, 709, 710), 'T108': (3948, 3947), 'T163': (3873, 740), 'T232': (515, 3903, 3902), 'T185': (604, 605), 'T187': (4053, 634, 635), 'T160': (590, 3843), 'T274': (3933, 3932), 'T31': (3977, 785, 3978)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.002745033068521651}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T156', 'T53'), ('T232', 'T53'), ('T232', 'T156'), ('T31', 'T53'), ('T31', 'T156')]}}]"
9,9,"[33, 167, 207, 249, 168, 51, 147, 75, 150, 172, 248, 29, 117, 15, 95, 11, 32, 160, 209, 101]",[],0,[],[],1.03410980923834e-05,56,5.497592449188232,5.472219679188233,3.330955982208252,"{'qpu_sampling_time': 9612.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 55.58, 'qpu_access_time': 25372.77, 'qpu_access_overhead_time': 1475.23, 'qpu_programming_time': 15760.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 563.0, 'post_processing_overhead_time': 563.0}",dc20c2c9-746b-43d8-84a9-b8f96cc7d85c,"{'embedding': {'T167': (3414, 2117, 3415), 'T33': (1997, 3356, 3355), 'T207': (3384, 3385), 'T249': (3369, 3370), 'T168': (3505, 1936, 1937), 'T51': (1847, 3430, 3429), 'T147': (3234, 1922, 1921), 'T75': (2042, 3265, 2041), 'T150': (1861, 3341, 3340), 'T172': (1951, 1952, 3325), 'T248': (2027, 2028, 3475), 'T29': (2012, 3295), 'T117': (1877, 3490, 1966, 1967), 'T15': (1906, 1907), 'T95': (1802, 3279, 3280), 'T11': (3460, 1892, 1891), 'T32': (3250, 2057, 2056), 'T160': (1982, 3445), 'T209': (1832, 3311, 3310), 'T101': (2102, 3399, 3400)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.002581281603239931}",[]
10,10,"[102, 217, 87, 60, 5, 199, 110, 114, 25, 99, 193, 276, 106, 26, 250, 53, 124, 33, 30, 24]",[],0,[],[],0.0011543137169452,55,5.285733938217163,5.257399968217163,3.123020648956299,"{'qpu_sampling_time': 12574.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 85.2, 'qpu_access_time': 28333.97, 'qpu_access_overhead_time': 1217.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 260.0, 'post_processing_overhead_time': 260.0}",5a0728e0-3fa0-4923-8db8-2821828bc455,"{'embedding': {'T217': (268, 5401, 5400), 'T102': (5356, 5355, 373, 374), 'T87': (554, 5507, 5506), 'T60': (224, 5521, 5520), 'T5': (478, 5385, 5386), 'T199': (5431, 448), 'T110': (433, 5596, 434), 'T114': (344, 343), 'T25': (314, 5326, 313), 'T99': (5492, 239, 5491), 'T193': (359, 358), 'T276': (5581, 418, 419), 'T106': (5551, 389, 388), 'T26': (329, 5311, 328), 'T250': (5536, 283, 5535), 'T53': (5477, 5476), 'T124': (298, 5416), 'T33': (5446, 403, 404), 'T30': (5462, 5461), 'T24': (5371, 253, 5370)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0026461426081533317}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T53', 'T193')]}}]"
11,11,"[12, 127, 50, 26, 256, 140, 277, 116, 79, 39, 141, 139, 121, 152, 5, 281, 118, 64, 265, 167]",[281],1,[4851.172727272728],[0.8454545454545455],0.0008627929753069,61,5.560428619384766,5.529863049384765,3.426652669906616,"{'qpu_sampling_time': 14806.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 107.52, 'qpu_access_time': 30565.57, 'qpu_access_overhead_time': 1408.43, 'qpu_programming_time': 15759.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1036.0, 'post_processing_overhead_time': 1036.0}",1303222c-fbcc-4c95-996a-5fea85ed7704,"{'embedding': {'T127': (3907, 3908, 1714), 'T12': (1641, 1640), 'T50': (4103, 1685, 1684), 'T26': (3893, 1805, 3894), 'T256': (3937, 3938, 1670), 'T140': (1625, 1626), 'T277': (3878, 3879), 'T116': (3953, 1475, 3952), 'T79': (1760, 4043, 4044), 'T39': (3969, 1490, 3967, 3968), 'T141': (1579, 3983, 1580), 'T139': (3848, 3849, 1745, 1744), 'T121': (1610, 3922, 3923), 'T152': (1715, 1790, 3998, 3999), 'T5': (3818, 1550, 1549), 'T281': (3864, 3863, 1535, 1534), 'T118': (4118, 1655, 1656), 'T64': (3833, 1700, 1699), 'T265': (4029, 4028, 1565), 'T167': (4014, 1595, 4013)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0026603500138889574}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T50', 'T127')]}}]"
12,12,"[274, 202, 199, 218, 217, 204, 136, 127, 105, 36, 70, 49, 227, 155, 141, 54, 100, 13, 250, 62]",[],0,[],[],2.8181792246472144e-05,52,5.6681177616119385,5.640652991611939,3.360870599746704,"{'qpu_sampling_time': 11704.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 76.5, 'qpu_access_time': 27464.77, 'qpu_access_overhead_time': 2669.23, 'qpu_programming_time': 15760.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1954.0, 'post_processing_overhead_time': 1954.0}",8d99cad7-5540-4197-a5df-18e64586d2bd,"{'embedding': {'T202': (5200, 2068, 2067), 'T274': (5366, 5365), 'T199': (5396, 1963, 5395), 'T218': (5336, 2023), 'T217': (2157, 5471, 2158), 'T204': (5380, 2293, 5381), 'T136': (2008, 5426, 5425), 'T127': (5350, 5351), 'T105': (5231, 2113, 2112), 'T36': (5321, 2038), 'T70': (2098, 2097), 'T49': (2203, 5275, 5276), 'T227': (5456, 2127, 2128), 'T155': (5486, 2142, 2143), 'T141': (1993, 5261, 5260), 'T54': (2083, 2082), 'T100': (2053, 5215, 2052), 'T13': (5410, 2218, 5411), 'T250': (2188, 5306), 'T62': (2173, 5291)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0026418278778740684}",[]
13,13,"[207, 56, 155, 55, 180, 25, 269, 240, 189, 11, 43, 279, 244, 8, 66, 48, 10, 176, 31, 33]",[],0,[],[],2.008583694330928e-05,54,5.811777591705322,5.783376421705322,3.641735792160034,"{'qpu_sampling_time': 12640.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 85.86, 'qpu_access_time': 28401.17, 'qpu_access_overhead_time': 1212.83, 'qpu_programming_time': 15761.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1991.0, 'post_processing_overhead_time': 1991.0}",935397cc-b828-4dbb-9d3e-4c6762b2fbdf,"{'embedding': {'T56': (427, 4621, 428), 'T207': (503, 4441), 'T155': (353, 354), 'T55': (4666, 398, 399), 'T180': (339, 338), 'T25': (4411, 4412), 'T269': (4606, 368, 369), 'T240': (4532, 323, 4531), 'T189': (458, 4456, 457), 'T11': (4576, 4577, 533), 'T43': (383, 4591, 384), 'T279': (4471, 488), 'T244': (4561, 4562, 518), 'T8': (413, 4696, 414), 'T66': (4636, 472, 473), 'T48': (4426, 4427), 'T10': (563, 4517, 4516), 'T176': (308, 4546, 4547), 'T31': (548, 4502, 4501), 'T33': (443, 442, 4486)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0027371944246807824}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T10', 'T43'), ('T31', 'T43')]}}]"
