,index,time,rate
0,2,47131.0,0.0956072351421188
1,42,15991.0,0.1414473684210526
2,52,40509.0,0.1495016611295681
3,57,32564.0,0.1766666666666666
4,61,7606.0,0.1806020066889632
5,76,14507.0,0.2331081081081081
6,87,48599.0,0.2
7,17,42900.0,0.1823204419889502
8,62,54721.0,1.0
9,79,5035.0,0.2458333333333333
10,8,21643.0,0.1989247311827957
11,12,38936.0,0.3043478260869565
12,20,15614.0,0.1866295264623955
13,65,31554.0,0.2341137123745819
14,72,35769.0,0.2289562289562289
15,77,15493.0,0.7272727272727273
16,84,126187.0,1.0
17,86,78821.0,0.6428571428571429
