,T1082,T1228,T127,T1443,T1507,T1537,T231,T269,T291,T82,chain_break_fraction,energy,num_occurrences
0,0,0,0,1,0,1,0,0,0,0,0.0,0.03228636177429382,18
1,0,1,0,0,0,1,0,0,0,0,0.0,0.03282804210824682,9
2,1,0,0,0,0,1,0,0,0,0,0.0,0.033148536417061975,10
3,0,0,0,0,0,1,0,0,0,0,0.0,0.03481893454027761,5
4,0,1,0,1,0,0,0,0,0,0,0.0,0.0350724874737802,8
5,1,0,0,1,0,0,0,0,0,0,0.0,0.03540530035883439,7
6,1,1,0,0,0,0,0,0,0,0,0.0,0.03598951053754816,9
7,0,0,0,1,0,0,0,0,0,0,0.0,0.03768971197023209,4
8,0,0,0,0,1,1,0,0,0,0,0.0,0.03799177397180746,4
9,0,1,0,0,0,0,0,0,0,0,0.0,0.03841168083323995,3
10,1,0,0,0,0,0,0,0,0,0,0.0,0.03879943163221455,3
11,0,0,0,1,1,0,0,0,0,0,0.0,0.04020441900816311,2
12,1,0,0,1,0,1,0,0,0,0,0.0,0.040443367310290405,2
13,1,0,0,0,1,0,0,0,0,0,0.0,0.041343942087116045,3
14,1,1,0,1,0,0,0,0,0,0,0.1,0.042477720837300635,3
15,0,0,0,0,0,1,0,0,1,0,0.0,0.043103271117299155,1
16,0,0,0,0,1,0,0,0,0,0,0.0,0.04314544782881038,1
17,0,1,0,1,0,0,0,0,0,0,0.1,0.0350724874737802,2
18,0,0,0,1,0,0,0,0,1,0,0.0,0.04588036482202444,1
19,0,0,0,1,0,1,0,1,0,0,0.0,0.04652271832681816,1
20,1,0,0,0,1,0,0,0,0,0,0.1,0.041343942087116045,1
21,1,0,0,0,0,0,0,0,0,1,0.0,0.04758212957866431,2
22,1,0,1,0,0,1,0,0,0,0,0.0,0.04909470612496702,1
