,T1326,T1389,T1596,T1611,T1645,T1660,T175,T493,T682,T760,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,1,1,0,0,0,0.0,0.044254088365951946,56
1,0,1,0,0,0,1,0,0,0,0,0.0,0.04901106861044995,6
2,1,0,0,0,0,1,0,0,0,0,0.0,0.04944716318753167,10
3,0,0,0,0,0,1,0,0,0,0,0.0,0.04952497063423855,8
4,0,1,0,0,0,0,1,0,0,0,0.0,0.05055473010331765,2
5,1,0,0,0,0,0,1,0,0,0,0.0,0.050885838527066476,3
6,0,0,0,0,0,1,1,0,0,0,0.1,0.044254088365951946,1
7,0,0,0,0,0,0,1,0,0,0,0.0,0.05241743661521822,2
8,0,0,0,0,1,0,1,0,0,0,0.0,0.052653668895733544,1
9,1,0,0,0,0,1,1,0,0,0,0.0,0.05335585101916426,3
10,0,0,0,0,0,1,0,0,1,0,0.0,0.054983762118046384,1
11,0,0,0,0,0,1,0,1,0,0,0.0,0.0557850976267409,1
12,0,0,0,0,1,1,0,0,0,0,0.0,0.05584727408614455,2
13,0,0,0,1,0,0,1,0,0,0,0.0,0.05640392541917578,1
14,0,0,0,0,0,1,0,0,0,1,0.0,0.05704528074476525,1
15,0,0,1,0,0,1,0,0,0,0,0.0,0.05954149386992994,1
16,1,0,1,0,0,0,1,0,0,0,0.0,0.06337742190847113,1
