,T102,T1315,T1569,T1591,T289,T323,T670,T700,T866,T917,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0085285825465175,28
1,0,1,0,0,0,0,0,0,0,0,0.0,0.009304902158492527,12
2,0,0,0,0,0,0,0,0,0,1,0.0,0.00968650620076956,12
3,0,0,0,0,0,0,1,0,0,0,0.0,0.010206099798283387,5
4,0,0,1,0,0,0,0,0,0,0,0.0,0.010437119161475938,8
5,0,0,0,0,0,0,0,0,1,0,0.0,0.010859065108364901,4
6,0,0,0,0,0,1,0,0,0,0,0.0,0.010949222249297843,4
7,0,0,0,0,1,0,0,0,0,0,0.0,0.010950457263220971,3
8,0,0,0,0,0,0,0,1,0,0,0.0,0.010988292698789147,4
9,1,0,0,0,0,0,0,0,0,0,0.0,0.011432995056203987,4
10,0,0,0,1,0,0,0,0,0,0,0.0,0.011552371157262632,6
11,0,1,1,0,0,0,0,0,0,0,0.0,0.01821194275598455,1
12,0,1,0,0,0,0,0,1,0,0,0.0,0.018660999491385326,1
13,0,0,0,0,0,0,0,0,1,1,0.0,0.01889167885133,1
14,1,1,0,0,0,0,0,0,0,0,0.0,0.019028363508879785,1
15,0,0,0,0,0,0,1,1,0,0,0.0,0.019486417597786257,1
16,1,0,0,0,0,0,1,0,0,0,0.0,0.019882777469925228,1
17,0,0,1,0,0,0,1,0,0,0,0.1,0.01899944480576356,1
18,1,0,0,0,0,0,0,0,1,0,0.0,0.02051770567355457,1
19,1,0,0,0,0,0,0,1,0,0,0.0,0.020641443665104484,1
20,0,1,1,0,0,0,0,0,0,0,0.1,0.01821194275598455,1
