,Unnamed: 0,sample_list,selected_list,selected_num,selected_time,selected_rate,fval,qubit_num,spent_time(s),embedding_time(s),sampling_time(s),timing,problem_id,embedding_context,warnings
0,0,"[1485, 296, 979, 902, 784, 1633, 346, 1320, 99, 632, 484, 1504, 480, 327, 1070, 450, 1652, 331, 505, 1457]","[1070, 1457, 296, 979]",4,"[71455.0, 643262.0, 56380.0, 102229.0]","[1.0, 1.0, 1.0, 1.0]",0.0285577109991542,58,7.165640830993652,7.134719260993652,3.963510751724243,"{'qpu_sampling_time': 15162.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 111.08, 'qpu_access_time': 30921.57, 'qpu_access_overhead_time': 915.43, 'qpu_programming_time': 15759.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 145.0, 'post_processing_overhead_time': 145.0}",78712785-6719-4dd2-a2ff-6c934b9b41ca,"{'embedding': {'T296': (4321, 142, 4320), 'T1485': (4110, 292, 291), 'T979': (4080, 322, 321), 'T902': (202, 4260), 'T784': (127, 4336, 4335), 'T1633': (156, 4365, 157), 'T346': (352, 4306, 4305), 'T1320': (4230, 4231), 'T99': (4095, 307, 306), 'T632': (111, 4185, 397, 4186), 'T484': (4246, 4245), 'T1504': (4200, 367, 4201), 'T480': (4381, 246, 247), 'T327': (216, 218, 217), 'T1070': (4275, 262, 261), 'T450': (382, 4215, 4216), 'T1652': (277, 4125, 276), 'T331': (171, 4350, 172), 'T505': (231, 233, 232), 'T1457': (4171, 187, 4170)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0032088852782926544}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T979', 'T296'), ('T1633', 'T1485'), ('T1504', 'T1485'), ('T1504', 'T1633'), ('T1070', 'T296'), ('T1070', 'T979'), ('T1457', 'T1485'), ('T1457', 'T296'), ('T1457', 'T979'), ('T1457', 'T1633'), ('T1457', 'T1504'), ('T1457', 'T1070')]}}]"
1,1,"[1018, 1369, 732, 719, 399, 1389, 534, 678, 687, 121, 720, 1267, 869, 239, 960, 316, 1438, 952, 330, 261]",[1389],1,[57175.0],[0.5],0.0116476900828741,53,7.054728269577026,7.026904299577026,4.83245849609375,"{'qpu_sampling_time': 12064.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 80.1, 'qpu_access_time': 27823.97, 'qpu_access_overhead_time': 897.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 210.0, 'post_processing_overhead_time': 210.0}",3f2902fe-3ffd-4569-9504-d49bdcd21c21,"{'embedding': {'T1369': (708, 709), 'T1018': (3603, 783), 'T732': (3587, 813, 3588), 'T719': (618, 3709, 3708), 'T399': (798, 3828, 799), 'T1389': (828, 3678, 3679), 'T534': (3633, 633), 'T678': (3737, 3738), 'T687': (574, 3664, 3663), 'T121': (3722, 3723), 'T720': (589, 3694, 3693), 'T1267': (738, 3753, 739), 'T869': (3768, 723, 724), 'T239': (603, 3573, 3572), 'T960': (678, 679, 3783), 'T316': (693, 694), 'T1438': (664, 3513, 663), 'T952': (3648, 648), 'T330': (3798, 753, 754), 'T261': (3618, 769, 768)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0038048857734502783}",[]
2,2,"[97, 787, 1097, 1235, 912, 74, 402, 1328, 1263, 112, 603, 1585, 570, 667, 953, 698, 830, 361, 216, 330]","[1235, 402, 953]",3,"[115220.0, 57113.0, 101821.0]","[1.0, 1.0, 1.0]",0.0229531702342637,55,5.642039299011231,5.616638529011231,3.713057518005371,"{'qpu_sampling_time': 9642.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 55.88, 'qpu_access_time': 25400.77, 'qpu_access_overhead_time': 3763.23, 'qpu_programming_time': 15758.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 402.0, 'post_processing_overhead_time': 402.0}",fae0d417-7d17-4703-ae1e-494aba07e30e,"{'embedding': {'T787': (1774, 4044, 1775), 'T97': (1594, 3788, 3789, 3790), 'T1097': (3953, 1729, 1730), 'T1235': (3880, 1699, 3879), 'T912': (3819, 1864), 'T74': (1745, 1744), 'T402': (3759, 3758), 'T1328': (3894, 1909, 3895), 'T1263': (1894, 3908, 3909), 'T112': (1939, 3849, 3850), 'T603': (1684, 3924, 3923), 'T1585': (4029, 1789, 1790), 'T570': (3984, 1849, 1850), 'T667': (1759, 1760), 'T953': (1819, 3969, 1820), 'T698': (3864, 1924, 3865), 'T830': (1805, 3804, 1804), 'T361': (1879, 3834), 'T216': (3774, 3773), 'T330': (1714, 3938, 1715)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.002988005404181168}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T402', 'T1235'), ('T953', 'T1235'), ('T953', 'T402')]}}]"
3,3,"[1109, 1031, 1643, 793, 543, 669, 62, 919, 347, 1024, 698, 1386, 985, 236, 1470, 1021, 1538, 348, 429, 1652]","[1109, 1470, 985]",3,"[107064.0, 80976.0, 183494.0]","[1.0, 1.0, 1.0]",0.0206841814207103,59,5.725694179534912,5.697751009534912,3.651158809661865,"{'qpu_sampling_time': 12184.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 81.3, 'qpu_access_time': 27943.17, 'qpu_access_overhead_time': 978.83, 'qpu_programming_time': 15759.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 195.0, 'post_processing_overhead_time': 195.0}",8c28a188-d319-4d47-b936-601d58847f53,"{'embedding': {'T1031': (1897, 4463, 4464), 'T1109': (4389, 4390, 1867), 'T1643': (1823, 1822), 'T793': (4343, 1882, 4344), 'T543': (4404, 1732), 'T669': (4314, 1597, 4313), 'T62': (1612, 4299, 1627, 4298), 'T919': (4254, 1673, 1672), 'T347': (4434, 1702), 'T1024': (1643, 4359, 4358), 'T698': (1807, 1808), 'T1386': (4524, 1748, 1747), 'T985': (4509, 1763, 1762), 'T236': (4224, 1687, 4268, 1686), 'T1470': (4373, 1838, 4374), 'T1021': (4420, 1717, 4419), 'T1538': (1793, 1792, 4269), 'T348': (1552, 4328, 4330, 4329), 'T429': (4239, 1658, 1657), 'T1652': (4448, 1912, 4449)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.002964080564052925}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T985', 'T1109'), ('T1470', 'T1109'), ('T1470', 'T985'), ('T1538', 'T985')]}}]"
4,4,"[869, 758, 1485, 9, 865, 439, 27, 401, 892, 505, 266, 337, 1247, 245, 1416, 70, 284, 8, 1630, 1658]","[1630, 1658]",2,"[715030.0, 62162.0]","[1.0, 0.5]",0.0139350603247346,57,5.350337743759155,5.323234573759155,3.585016250610352,"{'qpu_sampling_time': 11344.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 72.9, 'qpu_access_time': 27103.17, 'qpu_access_overhead_time': 2364.83, 'qpu_programming_time': 15759.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 216.0, 'post_processing_overhead_time': 216.0}",c54e6d0f-56b1-49af-9637-3efa04618d19,"{'embedding': {'T758': (4610, 1059, 1060), 'T869': (925, 4805, 4804), 'T1485': (1120, 4879, 4880), 'T9': (956, 4745, 955), 'T865': (4715, 1015, 1014), 'T439': (1045, 1044), 'T27': (4850, 4849), 'T401': (985, 4790, 984), 'T892': (1029, 1030), 'T505': (4595, 1104, 1106, 1105), 'T266': (941, 4760, 940), 'T337': (1075, 4925), 'T1247': (4835, 4834), 'T245': (1091, 4730, 1090), 'T1416': (969, 4940, 970), 'T70': (4924, 4910, 895, 4909), 'T284': (1225, 4819, 4820), 'T8': (880, 4775, 4774), 'T1630': (4895, 999, 1000), 'T1658': (910, 4865, 4864)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.002794007067906862}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T1630', 'T1485')]}}]"
5,5,"[69, 279, 1193, 1169, 577, 966, 753, 1657, 421, 815, 140, 984, 63, 1045, 914, 1256, 607, 1644, 1347, 1646]","[1169, 1657, 984]",3,"[106758.0, 728413.0, 345042.0]","[0.9, 1.0, 0.7272727272727273]",0.0297205305085647,53,5.790788650512695,5.7655814805126955,3.81002426147461,"{'qpu_sampling_time': 9448.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 53.94, 'qpu_access_time': 25207.17, 'qpu_access_overhead_time': 861.83, 'qpu_programming_time': 15759.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 274.0, 'post_processing_overhead_time': 274.0}",706c7a90-cdbc-489e-917d-21e939cd3f58,"{'embedding': {'T279': (2389, 3643, 3642), 'T69': (2448, 2449), 'T1193': (3689, 3688, 2374), 'T1169': (2463, 3823, 2464), 'T577': (2403, 3704, 3703), 'T966': (2418, 3719, 3718), 'T753': (3733, 3732), 'T1657': (3673, 2569, 3674), 'T421': (3793, 2524), 'T815': (2584, 3613, 2583), 'T140': (2599, 3628, 2598), 'T984': (2493, 3868, 2494), 'T63': (3838, 2478, 2479), 'T1045': (3762, 2659, 3763), 'T914': (3853, 2508, 2509), 'T1256': (2433, 2434), 'T607': (3747, 3748), 'T1644': (3658, 2554), 'T1347': (2644, 3777, 3778), 'T1646': (3808, 2539)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.003059755690667492}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T1657', 'T1169'), ('T984', 'T1657'), ('T1644', 'T1657')]}}]"
6,6,"[295, 1583, 268, 1516, 971, 77, 413, 1586, 526, 1590, 644, 328, 1496, 265, 636, 256, 1322, 1405, 1460, 1002]","[1405, 1460, 1586, 971]",4,"[79729.0, 610547.0, 601580.0, 104971.0]","[1.0, 1.0, 1.0, 0.8333333333333334]",0.0376506230049769,55,5.444772243499756,5.418196273499756,3.3686742782592773,"{'qpu_sampling_time': 10818.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 67.64, 'qpu_access_time': 26575.97, 'qpu_access_overhead_time': 1350.03, 'qpu_programming_time': 15757.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1883.0, 'post_processing_overhead_time': 1883.0}",0486bf4c-0a91-47b6-976b-2d49fe35257b,"{'embedding': {'T1583': (4551, 1254, 1253), 'T295': (1388, 4656, 1389), 'T268': (4537, 1178, 4536), 'T1516': (1269, 1268), 'T971': (4567, 1134, 4566), 'T77': (1298, 4701, 1299), 'T413': (1163, 4641, 4640), 'T1586': (1283, 1284), 'T526': (4476, 1358), 'T1590': (1404, 4461, 1403), 'T644': (1209, 4626, 4625), 'T328': (1119, 4582, 4581), 'T1496': (4507, 4506, 1344, 1343), 'T265': (1313, 4686, 1314), 'T636': (4522, 1193, 4521), 'T256': (1239, 4431, 1238), 'T1322': (4611, 4612), 'T1405': (4596, 4597), 'T1460': (4491, 1373), 'T1002': (1328, 1327, 4446)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0034794925925020386}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T1586', 'T1583'), ('T1586', 'T1516'), ('T1590', 'T1583'), ('T1590', 'T1586'), ('T1496', 'T1586'), ('T1405', 'T1586'), ('T1460', 'T1583'), ('T1460', 'T1516'), ('T1460', 'T1586'), ('T1460', 'T1590'), ('T1460', 'T1496'), ('T1460', 'T1405')]}}]"
7,7,"[712, 1551, 862, 1084, 1109, 52, 417, 1168, 400, 139, 1312, 1177, 60, 1592, 337, 1022, 963, 482, 1522, 1569]","[1022, 1109, 862]",3,"[74888.0, 107064.0, 56763.0]","[1.0, 1.0, 0.6428571428571429]",0.0281912826527592,53,5.157996654510498,5.129405884510498,3.352872133255005,"{'qpu_sampling_time': 12832.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 87.78, 'qpu_access_time': 28590.77, 'qpu_access_overhead_time': 2009.23, 'qpu_programming_time': 15758.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 540.0, 'post_processing_overhead_time': 540.0}",54e905fb-f4ae-40ad-be41-437720d8f174,"{'embedding': {'T1551': (613, 5537), 'T712': (658, 5387), 'T862': (628, 5372), 'T1084': (568, 5522, 569), 'T1109': (5507, 749, 5508), 'T52': (5432, 5433), 'T417': (5477, 703, 5478), 'T1168': (689, 688), 'T400': (674, 673), 'T139': (524, 5357, 523), 'T1312': (463, 5418, 5417), 'T1177': (5462, 718, 5463), 'T60': (5342, 539, 538), 'T1592': (734, 5492, 5493), 'T337': (643, 5567, 644), 'T1022': (5448, 5447), 'T963': (5552, 553, 554), 'T482': (5328, 584, 583), 'T1522': (478, 5403, 5402), 'T1569': (5313, 599, 598)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0030326915565679}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T1022', 'T1109')]}}]"
8,8,"[144, 1505, 1560, 848, 820, 915, 545, 176, 50, 90, 355, 1227, 71, 509, 1346, 105, 1513, 1610, 201, 952]","[1227, 176, 50]",3,"[89036.0, 66652.0, 59629.0]","[0.6666666666666666, 0.75, 0.7037037037037037]",0.031991917961519,56,5.950815916061401,5.924215546061402,3.5702478885650635,"{'qpu_sampling_time': 10840.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 67.86, 'qpu_access_time': 26600.37, 'qpu_access_overhead_time': 2192.63, 'qpu_programming_time': 15760.37, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 310.0, 'post_processing_overhead_time': 310.0}",2c67530c-efa7-4547-aca9-c6e16b8e723c,"{'embedding': {'T1505': (2153, 4482, 4481), 'T144': (4557, 2287, 2288), 'T1560': (2227, 4467, 4466), 'T848': (4436, 4438, 4437), 'T820': (4332, 2258, 2257), 'T915': (4451, 2468, 4452), 'T545': (4347, 2273, 2272), 'T176': (2423, 2422), 'T50': (2393, 4407, 4408), 'T90': (4317, 2333, 2332), 'T355': (4512, 2378), 'T1227': (4421, 4423, 4422), 'T71': (4393, 2348, 4392), 'T509': (4302, 2318, 2317), 'T1346': (2407, 2408), 'T105': (4377, 2363), 'T1513': (2138, 4527, 4526), 'T1610': (4497, 2213, 4496), 'T201': (2302, 4542, 2303), 'T952': (2198, 4362, 4361)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0030848481837806394}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T1513', 'T1505'), ('T1610', 'T1505'), ('T1610', 'T1513')]}}]"
9,9,"[414, 788, 543, 1225, 249, 1174, 1273, 1020, 171, 156, 1416, 791, 350, 777, 242, 87, 920, 597, 559, 970]","[1020, 1225, 171]",3,"[70137.0, 184483.0, 76760.0]","[1.0, 1.0, 0.75]",0.0244109445759572,55,5.283162832260132,5.257090862260132,3.266627073287964,"{'qpu_sampling_time': 10312.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 62.58, 'qpu_access_time': 26071.97, 'qpu_access_overhead_time': 2713.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 434.0, 'post_processing_overhead_time': 434.0}",abcb9c44-5e1e-47b6-89a5-e3ef1e17e751,"{'embedding': {'T788': (1547, 1548), 'T414': (3533, 1473), 'T543': (3488, 1608, 1607), 'T1225': (3397, 1518, 1517), 'T249': (1592, 1593, 3683), 'T1174': (3457, 3458), 'T1273': (1562, 1563, 3668), 'T1020': (3698, 1623, 1624), 'T171': (3607, 3608, 1668), 'T156': (1532, 1533), 'T1416': (1443, 3593, 3592), 'T791': (1458, 3623, 3622), 'T350': (3518, 1639, 1638), 'T777': (3638, 1577, 1578), 'T242': (3412, 1503, 1502), 'T87': (3472, 3473), 'T920': (1682, 3547, 3548), 'T597': (1653, 3503, 3504), 'T559': (1488, 3578, 3577), 'T970': (1697, 3562, 3563)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0032803835931534465}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T1174', 'T1225'), ('T1020', 'T1225'), ('T171', 'T1225'), ('T970', 'T1225')]}}]"
