,index,time,rate
0,1000,74186.0,0.2857142857142857
1,1002,69421.0,0.1666666666666666
2,1003,64529.0,0.1666666666666666
3,1004,72218.0,0.1666666666666666
4,1006,65706.0,0.6363636363636364
5,1007,72340.0,0.1666666666666666
6,1010,72748.0,0.375
7,1013,63487.0,0.8181818181818182
8,1015,62814.0,0.375
9,1017,71854.0,1.0
10,1018,67979.0,0.1666666666666666
11,1019,61541.0,1.0
12,1022,74888.0,1.0
13,1025,77773.0,0.2857142857142857
14,1026,74064.0,0.4285714285714285
15,1029,73615.0,0.1428571428571428
16,1030,73594.0,0.1428571428571428
17,1034,76761.0,0.1428571428571428
18,1035,73280.0,0.1428571428571428
19,1036,73213.0,0.1428571428571428
20,1037,73403.0,0.1428571428571428
21,1038,74560.0,0.1428571428571428
22,1045,74953.0,0.1428571428571428
23,1046,68269.0,0.1428571428571428
24,1047,98518.0,0.375
25,1048,57672.0,0.375
26,1049,63636.0,0.2857142857142857
27,1050,65838.0,0.375
28,1052,62766.0,0.1666666666666666
29,1054,62199.0,0.1666666666666666
30,1057,64675.0,0.1666666666666666
31,1058,60284.0,0.1666666666666666
32,1060,73766.0,0.1666666666666666
33,1065,74044.0,0.375
34,1066,65426.0,0.2857142857142857
35,1068,75418.0,1.0
36,1069,75507.0,0.8571428571428571
37,1072,64094.0,1.0
38,1074,63135.0,0.5714285714285714
39,1077,117682.0,0.6
40,1079,99670.0,0.7222222222222222
41,1080,107799.0,0.6
42,1084,110763.0,0.5333333333333333
43,1087,105447.0,0.5882352941176471
44,1088,109576.0,0.7058823529411765
45,1089,107336.0,0.7058823529411765
46,1090,108964.0,0.5333333333333333
47,1093,102905.0,0.5333333333333333
48,1094,103962.0,0.6875
49,1095,111163.0,0.6875
50,1098,104035.0,0.5333333333333333
51,1099,104558.0,0.6666666666666666
52,1100,100020.0,0.6875
53,1105,101495.0,0.5333333333333333
54,1106,103465.0,0.5333333333333333
55,1117,99793.0,0.5625
56,1122,104723.0,0.75
57,1124,104528.0,0.5333333333333333
58,1125,105713.0,0.5333333333333333
