,T128,T1322,T140,T1588,T417,T550,T616,T659,T688,T981,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.013329076814299914,68
1,0,1,0,0,0,0,0,0,0,0,0.0,0.017041424543243686,6
2,0,1,0,0,0,0,0,0,0,1,0.0,0.019375050223677436,5
3,0,0,0,1,0,0,0,0,0,0,0.0,0.01959233366549234,1
4,0,0,0,0,0,0,0,0,0,0,0.0,0.019777954580525017,2
5,0,0,0,0,0,0,0,0,1,0,0.0,0.02052764628949041,2
6,0,0,0,0,0,0,0,1,0,0,0.0,0.020529320568565632,2
7,0,0,0,0,0,0,1,0,0,0,0.0,0.020530093578027646,1
8,0,0,0,0,1,0,0,0,0,0,0.0,0.020531279188507563,2
9,0,0,0,0,0,0,0,0,1,1,0.0,0.02165781177298985,1
10,0,0,0,0,0,0,0,1,0,1,0.0,0.021662725249363482,1
11,0,0,0,0,0,0,1,0,0,1,0.0,0.021664965106030193,1
12,0,0,0,0,0,1,0,0,0,0,0.0,0.022198468497253213,1
13,1,0,0,0,0,0,0,0,0,1,0.0,0.022815317181172932,2
14,0,0,1,0,0,0,0,0,0,1,0.0,0.022815949955171437,1
15,0,0,0,0,0,1,0,0,0,1,0.0,0.02281629124322997,1
16,0,0,0,1,0,0,0,0,0,1,0.0,0.02327821806986164,1
17,0,1,0,0,0,0,0,0,1,0,0.0,0.02499436434348944,1
18,0,0,0,0,0,1,1,0,0,0,0.0,0.02974620863127193,1
