,T1014,T1112,T1353,T1426,T1441,T1585,T247,T365,T458,T57,chain_break_fraction,energy,num_occurrences
0,0,1,0,0,0,0,0,0,0,0,0.0,0.02445501253079357,29
1,0,0,0,0,1,0,0,0,0,0,0.0,0.024965750539748886,6
2,0,0,0,0,0,0,0,1,0,0,0.0,0.026173193103252817,12
3,0,1,0,0,1,0,0,0,0,0,0.0,0.027107168601644444,5
4,0,0,1,0,0,0,0,0,0,0,0.0,0.02719911926206517,6
5,0,1,0,0,0,0,0,1,0,0,0.0,0.028026010220255262,2
6,0,0,0,1,0,0,0,0,0,0,0.0,0.0283556723469802,6
7,0,0,0,0,1,0,0,1,0,0,0.0,0.028409831309398403,3
8,0,1,1,0,0,0,0,0,0,0,0.0,0.028879319132213706,5
9,0,0,1,0,1,0,0,0,0,0,0.0,0.029266692890973688,1
10,0,1,0,1,0,0,0,0,0,0,0.0,0.029819402547666067,2
11,0,0,0,0,0,0,0,0,0,1,0.0,0.029915024706982634,1
12,0,0,1,0,0,0,0,1,0,0,0.0,0.03027370150669056,2
13,0,0,0,0,0,0,0,0,0,0,0.0,0.030898515505817684,1
14,1,0,0,0,0,0,0,0,0,0,0.0,0.03097883588822205,3
15,0,1,0,0,0,0,0,0,0,1,0.0,0.03103628717609668,1
16,0,0,0,1,0,0,0,1,0,0,0.0,0.03125350873372992,1
17,0,0,0,0,0,1,0,0,0,0,0.0,0.03203806371531663,3
18,0,0,1,1,0,0,0,0,0,0,0.0,0.032184556015571464,1
19,0,0,0,0,0,0,0,1,0,1,0.0,0.03254829553011506,1
20,0,0,1,0,0,0,0,0,0,1,0.0,0.033506023334097086,1
21,0,1,0,0,0,0,0,1,0,0,0.1,0.028026010220255262,1
22,0,1,0,0,0,1,0,0,0,0,0.0,0.03443318483811213,1
23,0,0,0,1,0,0,0,0,0,1,0.0,0.03457361796850486,1
24,0,0,0,0,0,1,0,1,0,0,0.0,0.03540609306258059,1
25,1,0,0,1,0,0,0,0,0,0,0.0,0.03553390827948781,1
26,0,0,1,0,1,0,0,0,0,0,0.1,0.029266692890973688,1
27,0,0,0,1,0,1,0,0,0,0,0.0,0.037593058433459246,1
28,0,0,0,0,0,1,0,0,1,0,0.0,0.039817180560429336,1
