,T1185,T1381,T1493,T1516,T266,T569,T579,T602,T881,T925,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,0,0,0,0,0,0.0,0.022423179440598087,42
1,0,0,0,0,0,0,0,1,0,0,0.0,0.022911425943778103,28
2,1,0,0,0,0,0,0,1,0,0,0.0,0.024624735002103642,7
3,0,0,0,0,0,0,0,0,1,0,0.0,0.02753712511163331,2
4,1,0,0,0,0,0,0,0,1,0,0.0,0.028172770236252788,2
5,0,0,0,0,0,0,0,0,0,1,0.0,0.028340720796030065,1
6,0,1,0,0,0,0,0,0,0,0,0.0,0.028345495499716374,1
7,0,0,0,0,0,0,0,1,1,0,0.0,0.028541425360978204,2
8,0,0,0,0,1,0,0,0,0,0,0.0,0.028775379016657842,1
9,1,0,0,0,0,0,0,0,0,1,0.0,0.02880848703306724,1
10,1,1,0,0,0,0,0,0,0,0,0.0,0.02882080953366046,1
11,0,1,0,0,0,0,0,1,0,0,0.0,0.02919217533932954,1
12,0,0,0,0,0,0,1,0,0,0,0.0,0.029486762166761462,2
13,0,0,0,0,1,0,0,1,0,0,0.0,0.029518721425996805,3
14,1,0,0,0,0,0,1,0,0,0,0.0,0.02969176668050283,2
15,0,0,0,0,1,0,0,0,1,0,0.0,0.03373991344309663,1
16,0,0,1,0,1,0,0,0,0,0,0.0,0.03695078922157694,1
17,1,0,0,0,0,0,0,1,0,0,0.1,0.024624735002103642,1
18,1,0,1,0,0,0,0,0,1,0,0.1,0.04567597918909876,1
