,T1157,T1487,T209,T235,T328,T38,T411,T469,T676,T780,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,0,0,0,0,0,0.0,0.017399683460133625,57
1,0,1,0,0,0,0,0,0,0,0,0.0,0.01934642825033344,16
2,1,0,0,0,1,0,0,0,0,0,0.0,0.02320120961997222,4
3,0,0,0,0,1,0,0,0,0,0,0.0,0.0234370107495323,1
4,1,1,0,0,0,0,0,0,0,0,0.0,0.023484725941694817,2
5,1,0,0,0,0,1,0,0,0,0,0.0,0.02544507517039663,4
6,1,0,0,0,0,0,0,0,1,0,0.0,0.025674512900925997,2
7,1,0,1,0,0,0,0,0,0,0,0.0,0.02578147478200523,1
8,0,0,0,0,0,0,0,0,0,0,0.0,0.026703243532472377,2
9,0,0,0,0,0,0,0,0,1,0,0.0,0.02707643448733135,2
10,0,0,1,0,0,0,0,0,0,0,0.0,0.027203421953202567,1
11,1,0,0,0,0,0,0,1,0,0,0.1,0.026738324412311432,1
12,1,0,0,1,0,0,0,0,0,0,0.1,0.02694318411204099,1
13,0,0,0,0,0,0,0,1,0,0,0.0,0.028581254104887138,1
14,0,0,0,1,0,0,0,0,0,0,0.0,0.02885131300991926,2
15,0,0,0,0,0,0,1,0,0,0,0.0,0.029146080184214065,1
16,0,1,0,0,0,0,0,1,0,0,0.0,0.029499248776134558,1
17,0,1,0,0,0,0,1,0,0,0,0.0,0.029880533054948064,1
