,T1062,T1101,T1110,T1408,T1506,T277,T280,T319,T7,T904,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,1,0,0,1,0,0.0,0.057174329183475495,24
1,0,0,0,0,0,1,0,0,0,1,0.0,0.0580340802152909,10
2,0,0,0,0,0,1,0,0,1,1,0.0,0.05844644093897018,10
3,0,1,0,0,0,1,0,0,0,0,0.0,0.058828449381670055,10
4,0,1,0,0,0,1,0,0,1,0,0.0,0.05916477966363544,4
5,0,1,0,0,0,1,0,0,0,1,0.0,0.059854518317024555,2
6,0,0,0,1,0,1,0,0,1,0,0.0,0.06027908492358644,3
7,0,0,0,1,0,1,0,0,0,0,0.0,0.06028901061299386,10
8,0,0,0,1,0,1,0,0,0,1,0.0,0.060985509125925055,2
9,0,1,0,1,0,1,0,0,0,0,0.0,0.061744994786346735,1
10,0,0,1,0,0,1,0,0,1,0,0.0,0.06214354130792399,3
11,0,0,1,0,0,1,0,0,0,0,0.0,0.06261019614032162,4
12,0,0,1,0,0,1,0,0,0,1,0.0,0.06287170514696111,2
13,0,0,0,0,0,0,0,0,1,1,0.0,0.06433761209746928,1
14,0,0,1,1,0,1,0,0,0,0,0.0,0.06484177453995668,2
15,1,0,0,0,0,1,0,0,1,0,0.0,0.06547900313982569,1
16,0,0,0,1,0,0,0,0,1,1,0.0,0.06624745240720437,1
17,0,0,0,0,0,1,0,0,1,1,0.1,0.05844644093897018,1
18,1,0,0,0,0,1,0,0,0,0,0.0,0.0667396244315429,1
19,1,1,0,0,0,1,0,0,0,0,0.0,0.0670484852589427,1
20,0,0,0,0,0,1,0,0,0,0,0.0,0.0670604202266489,1
21,0,1,0,0,0,1,1,0,0,0,0.0,0.06812747007970632,1
22,0,0,1,0,0,0,0,0,1,0,0.0,0.06921533911035596,1
23,1,0,1,0,0,1,0,0,0,0,0.0,0.07040256019331322,1
24,0,1,0,0,0,1,0,0,0,1,0.1,0.059854518317024555,1
25,0,1,1,0,0,1,0,0,0,1,0.0,0.07396293439095447,1
26,0,1,0,1,0,0,0,0,1,1,0.0,0.07661012144581952,1
