,T1127,T1161,T135,T300,T545,T569,T655,T796,T806,T943,chain_break_fraction,energy,num_occurrences
0,0,1,0,0,0,0,0,0,0,0,0.0,0.024667178936542612,30
1,0,0,0,0,1,0,0,0,0,0,0.0,0.02733284961544665,10
2,1,0,0,0,0,0,0,0,0,0,0.0,0.028023002482587885,15
3,0,0,0,0,0,0,1,0,0,0,0.0,0.028089589174788238,8
4,0,0,0,0,0,0,0,0,0,1,0.0,0.028509515288599154,6
5,0,0,0,0,0,0,0,0,1,0,0.0,0.029998873202867322,11
6,0,0,0,0,0,0,0,0,0,0,0.0,0.03130425512895921,2
7,0,1,0,0,1,0,0,0,0,0,0.0,0.033121875581626464,1
8,0,1,0,0,0,0,1,0,0,0,0.0,0.03344892228734603,1
9,0,0,0,0,0,0,0,1,0,0,0.0,0.03345484957457743,2
10,0,0,0,1,0,0,0,0,0,0,0.0,0.03376704356304766,3
11,0,0,0,0,1,0,1,0,0,0,0.0,0.03380468178077954,1
12,0,0,0,0,0,1,0,0,0,0,0.0,0.03438490281165916,1
13,0,1,0,0,0,0,0,0,1,0,0.0,0.03491478573476714,1
14,0,0,0,0,1,0,0,0,1,0,0.0,0.03544800178092801,1
15,1,0,0,0,1,0,0,0,0,0,0.0,0.035916932619992,1
16,0,0,0,0,0,0,0,0,1,1,0.0,0.03644517098945727,1
17,1,1,0,0,0,0,0,0,0,0,0.0,0.037279119382295785,1
18,0,1,0,0,0,0,0,1,0,0,0.1,0.0374928059745083,1
19,0,0,1,0,1,0,0,0,0,0,0.0,0.03916840035218938,1
20,0,0,1,0,0,0,1,0,0,0,0.0,0.039804328004420894,1
21,0,0,1,0,0,0,0,0,1,0,0.0,0.04170694410991698,1
